finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
750300915,CLINIQUE INTERNATIONALE PARC MONCEAU,OQN,TAA,CLI,T2,M2,C3,,"         5,4","        0,24","        2,37",                                      .z,                                      .z,"         0,9","       130,8","        40,6",,          12,,           6,,,          84,          15,,,        1112,        2954,          10,        2346,        1732,          35,           0,           0,       15295,        1167,           0,        4771,,        2185,          58,           1,,,,           1,           5,,,,,    23915015,,    15550053,,           0,,           0,,           0,,           0,,    22306848,,                                      .z,,      445542,,                                      .z,,     1411088,,    11232497,,     2995551,,    -1440965,,    -1971613,,      530371,,           1,Chirurgie du sein : 133,Cataracte : 126,Arthroscopie du genou : 71,Hernie enfant : 1,RTU prostate : 24,Hernie adulte y compris cœlioscopie : 78,Chirurgies rachis/moelle : 703,"Chirurgies main, poignet : 376",Chirurgies utérus / annexes : 503,Chirurgie esthétique et de confort : 498,Ligatures veines : 445,Endoscopies digestives avec ou sans anesthésie : 942,"Endoscopies génito-urinaires, avec ou sans anesthésie : 418",Endoscopies digestives thérapeutiques et anesthésie : sé : 412,Autres affections appareil génital masculin : 354,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 125",,,,,,          67,          29,          24,           6,           5,"      169,17","       38,62","      110,55",,          14,           6,,"         6,7",,"         5,8",,         100,,"         2,1",,"        52,7",,,,"        76,2",,"        22,4",,"       -32,3",,"       -23,6",,"        38,1",,"        61,6","       0,968","        0,91","       0,913",                                      .z,                                      .z,                                      .z,                                      .z,,,      548602,,,"       36,34","       63,54","        57,1",,          82,N. Calc.,81 - [78 - 84],39% - [28% - 50%],99% - [93% - 99%],100% - [100% - 100%],97 - [96 - 98],100% - [100% - 100%],A,A,,A,           0,"    127152,5","     82503,9","       100,6",,,                                      .z,                                      .z,                                      .z
750300931,CLINIQUE SAINTE-THERESE,OQN,TAA,CLI,T1,M1,C1,O4,"         0,2",           0,"        0,48",                                      .z,                                      .z,           0,,"        22,9","        54,1",           0,           0,,           0,,           4,           1,          35,           7,        1521,         121,        1613,         341,         377,         443,           0,           0,           0,           0,        1516,        1387,,         352,           8,,,,,,           1,           1,,,,,,     4264546,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 10,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgies utérus / annexes : 323,Ligatures veines : 54,Autres chirurgies gynécologiques autres que le sein : 59,Affections de l'appareil génital féminin sans acte opéra : 40,Chirurgie du sein hors TM : 9,affections médicales du nouveau né : 1491,"Endoscopies génito-urinaires, avec ou sans anesthésie : 323",Transferts précoces de nouveau nés : 27,Infections appareil génital masculin : 8,Mort-nés : 2,,,,,,"       40,47","         2,5",,           3,          34,"       62,69","       13,28","       47,41",,,           2,,,,,,,,,,,,,,,,,,,,,,,,,"       0,814","       0,986","       0,894",                                      .z,                                      .z,                                      .z,                                      .z,,,      366171,"       33,97","        98,9","        75,7","       11,36","       171,4",,          82,N. Calc.,70 - [67 - 73],3% - [0% - 9%],88% - [75% - 95%],98% - [91% - 99%],85 - [82 - 88],N. Conc.,B,B,,A,          33,       29526,,"        14,6",,"         0,4",                                      .z,                                      .z,                                      .z
750301137,CLINIQUE ALLERAY LABROUSTE,OQN,TAA,CLI,T2,M2,C2,,"         9,9","        1,12","        4,52",                                      .z,                                      .z,           0,"        83,9","        65,7",,          45,          13,           9,,          16,          62,          30,           0,,        3410,        3187,           0,        3962,        1707,           1,        3645,           0,           0,           5,           0,        4687,,        1957,          55,           1,           1,,,           2,          10,,,,,    27584581,,    24439894,,       30000,,           0,,           0,,           0,,    26813820,,                                      .z,,     -461002,,                                      .z,,      274200,,    13073071,,      976417,,    -3480992,,    -3566491,,       85498,,           1,Chirurgie du sein : 84,Cataracte : 0,Arthroscopie du genou : 257,Hernie enfant : 2,RTU prostate : 77,Hernie adulte y compris cœlioscopie : 112,Autres chirurgies vasculaires : 601,Stimulateurs / défibrillateurs cardiaques : 369,Ligatures veines : 448,Chirurgie de la cheville ou du pied : 456,Chirurgies majeures orthopédiques (dont hanche et fémur : 380,Cathétérismes thérapeutiques vasculaires et coronariens : 1313,Endoscopies digestives avec ou sans anesthésie : 1063,Cathéthérismes diagnostiques vasculaires et coronariens : 869,Cathétérismes thérapeutiques vasculaires et coronariens : 731,Affections cardiovasculaires sans acte opératoire de la : 569,         114,          36,          49,         108,          67,"       74,56","       42,06","        23,5",           6,           1,"      227,93","       57,93","       103,5",,"       14,35","       52,15",,"         2,8",,           1,,"       -24,9",,"         3,6",,"        33,3",,           2,,"        74,4",,         100,,"       -48,5",,"       -47,4",,"        41,1",,"       152,5","       0,741","       0,951",,                                      .z,                                      .z,                                      .z,                                      .z,,,      206684,,,"       34,86","       67,89","        26,1",,         106,N. Calc.,71 - [67 - 75],40% - [29% - 52%],70% - [59% - 80%],90% - [81% - 96%],88 - [84 - 91],60% - [47% - 72%],A,,,,           0,"     88373,8","     65387,1","        21,4",,,                                      .z,                                      .z,                                      .z
750301145,CLINIQUE DU MONT LOUIS,OQN,TAA,CLI,T3,M2,C3,,"         5,9","        0,05","        0,79",                                      .z,                                      .z,           0,"        21,2","        30,7","         1,4",          21,,          10,,           8,         118,          20,           1,           1,         526,        3526,           2,        6225,        5866,         371,        2316,           0,           0,           6,           0,        9287,,        6466,          25,,,,,,          10,,,,,,,    13976350,,      107589,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 64,Cataracte : 1370,Arthroscopie du genou : 261,Hernie enfant : 4,RTU prostate : 9,Hernie adulte y compris cœlioscopie : 294,Cataractes : 1377,Greffes peau / parages hors brûlures : 948,Circoncisions : 976,actes ORL et stomato divers : 474,Chirurgie de la cheville ou du pied : 626,Endoscopies digestives avec ou sans anesthésie : 4819,Endoscopies digestives thérapeutiques et anesthésie : sé : 1232,Autres gastroentérites et maladies diverses du tube dige : 96,"Endoscopies génito-urinaires, avec ou sans anesthésie : 71",Cathétérismes thérapeutiques vasculaires et coronariens : 44,,,,,,"       65,62","       21,03","        34,5",           5,           3,"      131,35","       40,83","       81,91","         0,5","        4,11",           4,,,,,,,,,,,,,,,,,,,,,,,,,"       0,962","       0,986","       1,038",                                      .z,                                      .z,                                      .z,                                      .z,,,      325543,,,"       60,89","        79,1",         134,,         106,N. Calc.,73 - [70 - 76],25% - [16% - 36%],98% - [91% - 99%],99% - [93% - 99%],85 - [83 - 87],N. Conc.,D,B,,C,           0,      109007,"     68135,5","        17,8","         0,7",,                                      .z,                                      .z,                                      .z
750301160,CLINIQUE DES MAUSSINS,OQN,TAA,CLI,T1,M1,C3,,"         0,5","        0,56","         1,5",                                      .z,                                      .z,           0,          14,"        43,7",,           5,,           5,,,         111,          14,,,          82,        4429,           0,          21,        2017,           0,           0,           0,           0,           0,           0,        6401,,          35,          12,,,,,,          11,,,,,    12814267,,    14453829,,       16000,,       16000,,           0,,           0,,    11439721,,                                      .z,,      850844,,                                      .z,,     1384464,,     6009895,,      452733,,    -5135068,,    -5450521,,      315452,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 3126,Hernie enfant : 0,RTU prostate : 12,Hernie adulte y compris cœlioscopie : 14,"Arthroscopies, Biopsies ostéo-articulaires : 3473",Chirurgies majeures orthopédiques (dont hanche et fémur : 1088,Chirurgie de la jambe : 561,"Chirurgies main, poignet : 244",Chirurgie de la cheville ou du pied : 241,Maladies osseuses et arthropathies : 53,Autres affections du système nerveux : 11,"Phlébites, varices et autres troubles vasculaires d'orig : 3",Signes et symptômes : 3,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 3",,,,,,          38,"        12,5","        16,5",           7,,"      105,46","       22,96","       75,96",,           3,"        3,54",,"         6,5",,"        10,7",,         100,,"         0,3",,"       -49,5",,"        14,6",,"        84,9",,"        74,1",,"      -173,9",,"      -163,8",,          14,,          86,"       0,795","       0,897",,                                      .z,                                      .z,                                      .z,                                      .z,,,      327837,,,"       31,29","       46,94","        65,5",,         106,N. Calc.,82 - [80 - 85],14% - [7% - 23%],100% - [100% - 100%],90% - [81% - 96%],88 - [85 - 90],N. Conc.,B,B,,C,,"    145577,3","    156798,1","        57,7",,,                                      .z,                                      .z,                                      .z
750712184,AP-HP,APs,TAA,CHR,T5,M5,C5,O5,"        15,6","        5,67","       10,33","        0,95","        1,17","        32,5","        75,8","        95,9","        70,3",        8118,         684,         370,         733,        1336,        3336,         242,         896,          77,      365021,      144087,       49313,      251640,       49093,       19591,      122596,       93376,       42422,       75703,       37874,      194817,      933532,       79590,         204,          41,          32,           8,,          32,         309,           3,,    43090594,  6768388105,,  4334136639,,  1039479508,,   745699747,,    73973590,,   607929456,,  6368737829,,  5281372513,,    -7438584,,   -61027591,,   329637504,,  5839312204,,  2255082941,,   846115438,,   835091661,,    11023777,,           1,,Chirurgie du sein : 2259,Cataracte : 9796,Arthroscopie du genou : 1263,Hernie enfant : 1471,RTU prostate : 1741,Hernie adulte y compris cœlioscopie : 3237,Cataractes : 9422,Chirurgies majeures orthopédiques (dont hanche et fémur : 9480,"Chirurgies transurétrales, autres : 8646",Chirurgie inter spécialités : 8165,Autres chirurgies gynécologiques autres que le sein : 6444,affections médicales du nouveau né : 39506,Signes et symptômes : 28432,"Autres Maladies immunitaires, du Sang, des Organes hémat : 17872",Chimiothérapie hors séances : 18380,Infections respiratoires : 15969,,,,,,"     7536,53","     4133,95","      771,83","      677,87","      225,73","    71004,12","     9826,67","    48719,73","      886,42","      5549,3",        6022,"         5,9",,"         4,6",,"        71,5",,"         6,8",,"        47,9",,"         4,3",,"        74,3",,"        58,5",,"        47,9",,"        48,5",,"       324,7",,"        52,5",,"       1,018","       1,058","       0,975","        22,5","         6,4","        15,6","        21,3",,       20429,      312892,"       23,72","        73,6","        25,4","       55,48","        92,5","         6,9",         106,,,,,,,,,,,,          45,"     18334,9","     91410,5","        22,2","         1,1","         2,7",,,           0
750790164,CENTRE MÉDICO-CHIRURGICAL ORL ET OPHTALMO,OQN,TAA,CLI,T1,,C1,,           0,"        1,67",           0,                                      .z,                                      .z,,,           0,,,,,,           0,           2,           2,,           0,           0,           0,           0,           1,         272,           0,           0,           0,           0,           0,           0,         295,,           0,           3,,,,,,           4,,,,,,,      151651,,           0,,           0,,           0,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 0,Cataracte : 104,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgies ophtalmo lourdes : 143,Cataractes : 100,Autres chirurgies ophtalmo : 24,Chirurgie esthétique et de confort : 27,Allogreffes de cornées : 5,,,,,,,,,,,"         6,5","         2,5","         2,5",,,           3,           3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,       16366,,,         100,         100,          68,,         106,N. Calc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,D,B,,C,,,"     19892,4",,,,                                      .z,                                      .z,                                      .z
750801441,HÔPITAL BROCA/LA ROCHEFOUCAULT,APs,TAA,CHR,T1,M2,C1,,           6,"         2,6","       15,75",                                      .z,                                      .z,           0,"        83,3",,,          35,,,,          10,,,,,         693,          45,           0,        3071,           1,           0,           0,           0,           0,           0,           0,           0,,           0,           4,,,,,,,,,,  6768388105,,  4334136639,,  1039479508,,   745699747,,    73973590,,   607929456,,  6368737829,,  5281372513,,    -7438584,,   -61027591,,   329637504,,  5839312204,,  2255082941,,   846115438,,   835091661,,    11023777,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 34,Trauma crâniens : 3,"Bronchites, bronchiolites et asthme : 2",Intervention  peau et tissu sous-cutané : 4,"Occlusions, sub-occlusions digestives : 2",Troubles mentaux d'origine organique et retards mentaux : 2842,Explorations et surveillance pour maladies et troubles m : 0,"Névroses, psychoses et autres troubles mentaux : 74","Cardiopathies, valvulopathies : 37",Affections dégénératives du système nerveux : 174,         112,          20,          60,          50,          67,"       32,15","       29,16",,,,         764,          48,"       636,7",           9,"         7,6","        62,7","         5,9",,"         4,6",,"        71,5",,"         6,8",,"        47,9",,"         4,3",,"        74,3",,"        58,5",,"        47,9",,"        48,5",,"       324,7",,"        52,5",,"       1,013","       1,019",,"        22,5","         6,4","        15,6","        21,3",,,,,,"        2,17",,,,          89,N. Calc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,D,C,A,B,,,,"        31,1",,,,,           0
750803447,HÔPITAL EUROPEEN G. POMPIDOU/BROUSSAIS,APs,TAA,CHR,T4,M4,C4,,"        20,6","        3,83","       13,22",                                      .z,                                      .z,"        31,1","        73,5",          99,"         0,4",         426,          38,          18,          45,          96,         262,          10,          21,           0,       18171,       10985,          12,       13028,        2944,         345,       12909,       25760,        1506,        1259,           0,       13335,       32315,        6696,         145,           2,           2,           2,,           3,          28,,,     2464742,  6768388105,,  4334136639,,  1039479508,,   745699747,,    73973590,,   607929456,,  6368737829,,  5281372513,,    -7438584,,   -61027591,,   329637504,,  5839312204,,  2255082941,,   846115438,,   835091661,,    11023777,,           1,,Chirurgie du sein : 308,Cataracte : 0,Arthroscopie du genou : 62,Hernie enfant : 0,RTU prostate : 147,Hernie adulte y compris cœlioscopie : 259,"Chirurgies main, poignet : 826",Chirurgie inter spécialités : 706,"Chirurgies transurétrales, autres : 663",Chirurgies rachis/moelle : 38,Greffes peau / parages hors brûlures : 561,Explorations et surveillance pour affections de l'appare : 1972,"Autres affections reins, voies urinaires : 1135",Cathéthérismes diagnostiques vasculaires et coronariens : 1419,Cardiologie autres : 836,"Affections respiratoires, autres : 1177",         113,          66,         150,          75,         100,"      382,71","      182,29","       61,12","       64,14","        4,73","      2900,2","       509,7","      1868,4","        25,5","       306,1","       190,5","         5,9",,"         4,6",,"        71,5",,"         6,8",,"        47,9",,"         4,3",,"        74,3",,"        58,5",,"        47,9",,"        48,5",,"       324,7",,"        52,5",,"       0,938","       1,088","       1,035","        22,5","         6,4","        15,6","        21,3",,       24183,      282042,,,"       21,38","       39,05",         136,,          95,N. Calc.,80 - [77 - 84],41% - [30% - 53%],96% - [89% - 99%],89% - [80% - 95%],89 - [85 - 92],73% - [60% - 84%],A,,,,           0,"     20191,7","     94341,4","        20,2","         0,6",           0,,,           0
750803454,HÔPITAL ROBERT DEBRE,APs,TAA,CHR,T3,M4,C3,O4,"         5,7","        5,11","        6,08",                                      .z,                                      .z,"        32,1","        46,8","       129,6","        84,1",         271,          46,          15,          28,          19,          55,          15,          60,           2,       11884,        4397,        3742,        8546,        2189,         572,         443,           0,        2476,        2791,        2937,        6497,       68176,        1719,          97,           1,           1,,,,          12,           3,,     1474686,  6768388105,,  4334136639,,  1039479508,,   745699747,,    73973590,,   607929456,,  6368737829,,  5281372513,,    -7438584,,   -61027591,,   329637504,,  5839312204,,  2255082941,,   846115438,,   835091661,,    11023777,,           1,,Chirurgie du sein : 17,Cataracte : 33,Arthroscopie du genou : 29,Hernie enfant : 376,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 1,"Amygdalectomies, VG, drains transT : 932",Chirurgies appareil génital masculin : 452,Ablations matériel : 237,Trauma crâniens : 156,Hernies : 281,affections médicales du nouveau né : 3170,"Bronchites, bronchiolites et asthme : 1226","Autres Maladies immunitaires, du Sang, des Organes hémat : 1322",Autres gastroentérites et maladies diverses du tube dige : 1047,Explorations et surveillance pour affections endocrinien : 615,         114,          40,          60,          36,         100,"      268,23","      137,13","       31,37","       16,14","       11,39","      2178,2","       317,5","      1478,2","        35,5","       211,1","       135,9","         5,9",,"         4,6",,"        71,5",,"         6,8",,"        47,9",,"         4,3",,"        74,3",,"        58,5",,"        47,9",,"        48,5",,"       324,7",,"        52,5",,"       1,033","       0,975","       1,019","        22,5","         6,4","        15,6","        21,3",,       14415,      196331,"       15,97","       31,97","       33,24","       48,59","        66,3",,          81,N. Calc.,83 - [81 - 86],35% - [25% - 47%],98% - [89% - 99%],93% - [84% - 97%],87 - [86 - 89],85% - [71% - 94%],B,A,A,A,          50,       17297,"     54348,4","        17,1","         1,3","         4,2",,,           0
750829053,CENTRE D'AUTODIALYSE SODIAL,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,           0,,,,          16,           0,           0,           0,           0,,,,,,,,,,,,,,,,,,,,,,,,,,,,     1136988,,        2786,,           0,,        2786,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,           1,           1,,,,"        6,65","         1,1","         5,3",,,"        0,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,          81,Donnée Manquante,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,          25,,,                                      .z,                                      .z,                                      .z
760000166,CRLCC HENRI BECQUEREL,DGF,TAA,CLCC,T1,M2,C2,,"        96,7","        5,62","       18,99","        0,21",           1,           0,"        94,4","        43,5",,          81,          22,           4,,          36,          37,           8,,           0,        2930,         926,           0,        1101,         563,           0,       13342,       39819,           0,        2806,           0,        1226,,         238,          33,           1,           1,           1,,,           4,,,      747403,    86446745,,,,     5602172,,     5335187,,      308907,,           0,,    79506807,,    71079503,,     1810862,,     1810862,,     6474401,,    64553396,,     8914905,,    15091583,,    -4108648,,    19200231,,           1,,Chirurgie du sein : 443,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgie pour tumeurs malignes sein : 759,Mise en place d'accès vasculaire : 240,Chirurgie du sein hors TM : 60,Greffes peau / parages hors brûlures : 43,Chirurgie au cours des tumeurs malignes (hématologie) : 104,Chimiothérapie hors séances : 744,Radiothérapie hors séances : 399,"Autres Maladies immunitaires, du Sang, des Organes hémat : 395",Affections hématologiques malignes : 334,Prise en charge médicale des tumeurs des seins : 292,,,,,,"       62,88","       35,98","        8,09","         4,5",,"      497,51","       96,16","      248,28","        2,75","      121,42","        28,9",           8,,"         7,1",,"        76,4",,"         1,4",,"        19,2",,"         2,4",,          72,,"        45,5",,"       -18,9",,"        69,3",,         238,,"        56,1",,"       0,986","       0,963",,"        21,1",           6,"        11,2","        12,9",,       52560,      122345,,,"       37,81","       39,06",          32,,          81,N. Calc.,96 - [94 - 98],63% - [51% - 73%],99% - [93% - 99%],100% - [100% - 100%],99 - [99 - 100],98% - [91% - 99%],A,A,,A,,"     16427,4","     43069,6","        13,2","         0,9",,,,"        16,7"
760021329,HÔPITAL PRIVÉ DE L'ESTUAIRE,OQN,TAA,CLI,T3,M3,C3,O2,"        11,2","        0,47","        3,91",                                      .z,                                      .z,"        18,1","        84,9","        65,6","        63,8",         118,          12,          12,,          20,         156,          47,          20,,        7284,        6972,        1144,        6647,        5321,         195,        4600,           0,       20897,         436,         859,       11804,       22868,        5608,         107,           1,           1,,,           1,          18,           1,,,,    53309295,,    49217290,,        4000,,        4000,,           0,,           0,,    52219506,,                                      .z,,     -667584,,                                      .z,,     1394439,,    21578361,,       20779,,   -24594575,,   -26534093,,     1939522,,           1,Chirurgie du sein : 127,Cataracte : 1554,Arthroscopie du genou : 663,Hernie enfant : 42,RTU prostate : 78,Hernie adulte y compris cœlioscopie : 511,Cataractes : 1482,"Arthroscopies, Biopsies ostéo-articulaires : 944",Hernies : 646,"Amygdalectomies, VG, drains transT : 664",Chirurgies majeures orthopédiques (dont hanche et fémur : 753,Endoscopies digestives avec ou sans anesthésie : 2410,Endoscopies digestives thérapeutiques et anesthésie : sé : 1305,Cathéthérismes diagnostiques vasculaires et coronariens : 660,affections médicales du nouveau né : 835,Cathétérismes thérapeutiques vasculaires et coronariens : 566,           0,           0,          24,          25,          33,"        96,3","        45,9","        29,5",          12,"         5,5","      457,69","       64,39","       366,6",           1,"       10,75","       14,95",,           2,,"         2,5",,         100,,           0,,"        -0,2",,"         2,3",,"        72,7",,"        37,9",,"      -185,5",,"      -171,9",,"        21,5",,"        65,9","       1,102","       0,923","       0,984",                                      .z,                                      .z,                                      .z,                                      .z,,,      264805,"       17,46","       77,15","       43,18","       69,64","        51,7",,          45,N. Calc.,83 - [80 - 86],35% - [25% - 47%],83% - [72% - 90%],99% - [93% - 99%],86 - [83 - 89],70% - [57% - 81%],C,,,,          56,"    106021,5","    118448,3","        23,5",,"         1,8",                                      .z,                                      .z,                                      .z
760024042,CHIC ELBEUF LOUVIERS,DGF,TAA,CH,T3,M3,C3,O4,"        10,4","         0,8",          12,                                      .z,                                      .z,"        55,9","        83,8","        90,5","        60,2",         236,           6,           4,           9,           4,          63,          12,          44,           3,       14253,        4011,        2250,        1923,        1926,         478,        1341,           0,        7142,        1148,        1670,        5616,"     54323,3",        2371,         120,           2,           1,,,,           7,           2,,     1200805,   132265433,,    80878845,,     6377289,,      699920,,     1310065,,     7761283,,   122628405,,    93835505,,      530124,,      206639,,     8431547,,    89077820,,    27516052,,    15935743,,    14668881,,     1266862,,           1,,Chirurgie du sein : 51,Cataracte : 0,Arthroscopie du genou : 199,Hernie enfant : 8,RTU prostate : 46,Hernie adulte y compris cœlioscopie : 203,"Chirurgies main, poignet : 544","Chirurgies transurétrales, autres : 331",Chirurgies majeures orthopédiques (dont hanche et fémur : 386,Hernies : 279,Cholécystectomies : 209,affections médicales du nouveau né : 1677,Infections respiratoires : 875,Maladies osseuses et arthropathies : 542,"Cardiopathies, valvulopathies : 607","Bronchites, bronchiolites et asthme : 412",          60,           0,         142,          50,          33,"      133,31","       85,49","        14,4","         8,8","        8,56","     1679,05","      215,46","     1198,39","       20,32","       84,85","      160,03","         7,3",,"         6,2",,"        45,7",,"         3,3",,"        35,4",,"         8,8",,"        81,7",,"        62,4",,"        43,7",,"        47,4",,         132,,          53,,"       0,917","       0,953","       1,018","        23,9",           8,"        21,3","        19,5",,       46615,      249645,"       14,49","       77,94","       32,44","       63,96",          73,"         3,4",          62,N. Calc.,88 - [85 - 91],66% - [55% - 76%],93% - [84% - 97%],55% - [43% - 66%],93 - [91 - 95],50% - [37% - 63%],B,A,B,B,          39,"     15584,4",       89126,"        31,1","         2,4","         4,1",,"         5,5","         0,1"
760025312,CLINIQUE MATHILDE,OQN,TAA,CLI,T3,M2,C4,O4,"         8,4","        0,11","        1,19",                                      .z,                                      .z,           0,          79,"        45,8",          71,          21,,          10,,           8,         116,          27,          62,           1,        4164,        5598,        3380,        7732,       11408,         244,        5286,           0,           0,         471,        2786,       17159,,        8380,          43,,,,,,          19,           2,,,,,,    34692111,,      108404,,           0,,       23785,,           0,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 201,Cataracte : 5768,Arthroscopie du genou : 382,Hernie enfant : 0,RTU prostate : 127,Hernie adulte y compris cœlioscopie : 270,Cataractes : 5752,"Amygdalectomies, VG, drains transT : 1451",Autres chirurgies gynécologiques autres que le sein : 1288,Chirurgies utérus / annexes : 594,Greffes peau / parages hors brûlures : 382,Endoscopies digestives avec ou sans anesthésie : 5322,affections médicales du nouveau né : 2783,Endoscopies digestives thérapeutiques et anesthésie : sé : 927,"Endoscopies génito-urinaires, avec ou sans anesthésie : 533","Autres séj. sans acte, avec anesthésie, en ambulatoire : 84",          57,          38,          97,          75,         100,         124,"        46,5",          51,          11,          13,"      390,72","       48,41","      330,48",,"        5,83",           6,,,,,,,,,,,,,,,,,,,,,,,,,"       1,008","       0,882","       1,065",                                      .z,                                      .z,                                      .z,                                      .z,,,      292350,"       18,05","       86,86","       66,99","       80,56","       192,4",,          60,N. Calc.,82 - [78 - 85],40% - [29% - 52%],59% - [47% - 70%],91% - [83% - 97%],N. Conc.,83% - [71% - 92%],B,A,,B,          60,"    134878,4","     79823,2","        60,5",,"         2,6",                                      .z,                                      .z,                                      .z
