finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
340780154,91,,"         0,9","         0,7",,"         2,5"
340780477,91,,"        15,8","        10,8","        10,4","         4,5"
340780568,91,,"         0,1",           0,,
340780634,91,,           1,"         2,9",           0,"         4,9"
340780642,91,,"         2,4","         2,4",           0,           2
340780667,91,,"         2,2","         2,4",,"         2,6"
340780675,91,,"         1,2","         2,2","         7,1","         3,9"
340780683,91,,"         0,4","         3,1","         9,1","         7,2"
340780717,91,,"         0,7",           1,"         0,8","         1,1"
340780725,91,,"         0,7","         0,3",,"         2,3"
340780741,91,,"         0,8","         1,2","         1,9","         2,8"
340780840,91,,           0,,,
340781608,91,,"         0,4",           0,,
480001403,91,,,,,
480001783,91,,,,,
480780097,91,,"         1,3","         1,3","         1,8","         0,6"
480780113,91,,"         0,5","         0,4",,"         0,9"
660005216,91,,,,,
660006305,91,,"         1,5","         2,4",,"         5,4"
660006990,91,,"         0,1",           0,,           0
660780180,91,,"         6,9","         3,4","         7,2","         2,1"
660780628,91,,"         0,5","         0,5",,"         0,9"
660780669,91,,"         0,3",           1,"         4,9","         1,4"
660780776,91,,"         0,8","         0,8",           0,"         0,9"
660780784,91,,"         3,1","         3,7","         3,8","         2,3"
660790387,91,,"         2,5","         4,2",           0,"         5,5"
040780215,93,,"         0,5","         0,5","         1,4","         0,3"
040780470,93,,"         0,2","         0,3",,"         1,1"
040784860,93,,,,,
040788879,93,,"         0,9","         0,6",           1,"         0,7"
050000090,93,,"         0,6","         0,9",,"         1,2"
050000116,93,,"         0,5","         0,5","         0,6","         0,3"
050000124,93,,"         0,1",           0,           0,           0
050002948,93,,"         1,7","         1,5","         1,7","         0,7"
060000528,93,,"         0,6","         0,6",,"         0,2"
060010949,93,,,,,
060017019,93,,,,,
060021276,93,,,,,
060021417,93,,"         0,5",           1,"         0,2","         3,5"
060022845,93,,,,,
060780442,93,,           0,"         0,7",,"         1,5"
060780491,93,,"         1,2","         1,1",,"         1,5"
060780517,93,,"         0,9","         1,5","         1,5","         2,5"
060780590,93,,"         0,4","         0,6",           0,"         0,7"
060780665,93,,"         0,3","         0,4",           0,"         0,7"
060780699,93,,"         0,1",,"         0,3","         0,6"
060780715,93,,"         1,7","         2,8","         2,3","         3,4"
060780723,93,,           1,"         1,2",,"         1,6"
060780756,93,,"         0,5","         0,7","         2,8","         0,7"
060780897,93,,"         1,3","         1,2","         2,6","         0,6"
060780947,93,,"         0,6","         0,5",,"         0,6"
060780954,93,,"         1,9","         1,1","         1,8","         0,4"
060780988,93,,"         2,1","         1,3","         2,1","         0,7"
060781200,93,,"         0,7","         1,1","         0,1","         0,9"
060785011,93,,"         6,4",           5,           5,"         2,3"
060785219,93,,"         0,6","         0,1",,           0
060791761,93,,"         0,3","         0,4","         0,1","         0,1"
060791811,93,,"         0,4",           0,,           0
060791860,93,,,,,
060792850,93,,,,,
060792900,93,,,,,
060792926,93,,,,,
060794013,93,,"         0,4","         0,3",,           0
060800166,93,,"         0,9","         1,4",           0,"         1,6"
130001647,93,,"         1,5","         0,7",,"         0,6"
130001928,93,,"         0,1",           0,,           0
130002694,93,,"         0,1",           0,,
130008253,93,,"         0,2","         0,4","         2,3","         1,2"
130034531,93,,,,,
130037922,93,,"         0,6","         1,2",,           1
130038003,93,,,,,
130041767,93,,,,,
130041916,93,,"         3,3","         2,1","         4,6","         1,3"
130042096,93,,,,,
130043664,93,,,,,
130780521,93,,"         3,5","         3,1",           6,"         1,1"
130781255,93,,"         0,1",           0,,
130781289,93,,"         0,4","         0,4",           0,"         1,1"
130781339,93,,"         0,1",           0,,
130781370,93,,"         0,5","         0,6",           0,           1
130781446,93,,           1,"         0,7","         1,6","         0,3"
130781479,93,,"         1,3","         1,6","         0,7","         1,8"
130781867,93,,"         0,2","         0,3",,"         0,8"
130782071,93,,"         0,6","         0,6",           0,"         1,5"
130782147,93,,"         0,8",           1,           0,"         1,6"
130782162,93,,"         0,6","         0,6",,"         1,2"
130782634,93,,"         1,4","         0,8",           2,"         0,4"
130782675,93,,"         0,3","         0,5",,"         1,2"
130783152,93,,           0,,,
130783236,93,,"         2,4","         2,7","         6,2",           1
130783293,93,,           4,           3,,"         0,5"
130783327,93,,"         0,8","         0,9","         3,3","         1,2"
130783665,93,,"         0,4","         0,5","         0,6","         0,8"
130783723,93,,"         0,3","         1,6",,"         2,9"
130783772,93,,           0,           1,,"         2,2"
130783962,93,,"         0,3","         0,2",,"         2,2"
130784051,93,,"         0,9",           2,,"         0,3"
130784226,93,,"         0,2",,,
130784234,93,,"         2,6","         1,4","         0,1","         0,4"
130784481,93,,,,,
130784713,93,,"         1,4","         1,7","         2,6","         1,7"
130784903,93,,"         0,3",           0,,"         0,9"
130785355,93,,"         1,3","         1,6",           0,"         0,9"
130785363,93,,"         0,9",           1,           0,"         1,5"
130785389,93,,"         0,3","         0,5",,"         2,1"
130785512,93,,"         0,4","         0,3","         1,2","         0,1"
130785652,93,,"         3,2","         2,8","         4,6","         2,2"
130785678,93,,"         0,8","         0,4","         0,2","         0,5"
130786049,93,,,,,
130786361,93,,"         1,6","         2,1",           0,"         3,3"
130786445,93,,           0,"         0,2","         3,1","         0,1"
130786742,93,,"         0,8","         0,8",           0,"         0,3"
130789159,93,,"         0,2",           0,,
130789274,93,,           1,"         0,6","         1,7","         0,5"
130789316,93,,"         1,5","         0,8","         3,3","         0,4"
130804297,93,,"         1,8","         1,1",,"         0,4"
130809809,93,,,,,
130810740,93,,           1,"         1,2",,"         2,9"
130811102,93,,,,,
830012688,93,,,,,
830100103,93,,"         0,6","         1,1",           0,"         1,3"
830100251,93,,"         0,5","         0,9",           0,"         0,7"
830100319,93,,"         1,1","         1,1",,"         0,9"
830100327,93,,"         0,3","         0,5",           0,"         1,1"
830100368,93,,"         0,4","         0,6",           0,           1
830100392,93,,           1,"         0,9",,"         1,2"
830100418,93,,"         0,2","         0,4",           0,"         0,8"
830100434,93,,"         0,8","         1,4","         4,7","         3,2"
830100459,93,,"         0,5","         0,8","         1,1",           1
830100475,93,,"         0,2","         0,5","         0,1","         0,9"
830100491,93,,           0,"         0,5",,"         1,4"
830100517,93,,"         0,8","         0,6","         1,3","         0,2"
830100525,93,,"         1,3","         0,9",           2,"         0,6"
830100533,93,,"         1,1","         0,7","         1,8","         0,2"
830100566,93,,"         1,8","         1,1","         2,3","         0,4"
830100574,93,,"         1,3","         1,2",           0,"         0,4"
830100590,93,,"         0,3","         0,1","         0,8",           0
830100616,93,,"         3,7",           2,           4,"         0,8"
830100855,93,,"         0,2","         0,1",,
830200523,93,,"         0,4","         0,7",,"         0,6"
830215687,93,,,,,
840000012,93,,"         0,3","         0,2","         0,5","         0,1"
840000046,93,,"         0,5","         0,1","         1,8",           0
840000087,93,,"         0,6","         0,5","         1,5","         0,1"
840000111,93,,"         0,1",           0,,           0
840000129,93,,"         0,1",           0,"         0,2",           0
840000285,93,,"         0,4","         1,2","         2,4","         0,9"
840000327,93,,           0,"         0,5",,"         0,1"
840000350,93,,"         0,5",           0,,           0
840000400,93,,"         0,4","         0,8",           0,"         1,2"
840000467,93,,"         0,3",,,"         0,6"
840004659,93,,"         0,5","         0,2","         1,6","         0,1"
840006597,93,,"         3,1","         1,9","         3,2",           1
840007850,93,,,,,
840011043,93,,,,,
840013270,93,,"         0,2","         0,5",           0,"         0,5"
840013312,93,,"         0,5","         0,6",,"         0,2"
840013445,93,,"         0,4","         1,2",,"         1,9"
840017172,93,,"         0,5","         1,3",,           1
840017222,93,,,,,
840017461,93,,,,,
2A0000014,94,,"        18,1","        14,6","        36,1","         4,7"
2A0000097,94,,          10,           8,,
2A0000139,94,,"         5,6","        10,7","         0,3","        18,3"
2A0000154,94,,"         6,9",           4,"         6,6","         6,8"
2A0000386,94,,"         1,9",           0,,
2B0000020,94,,"        19,2","        13,7","        36,8","         4,7"
2B0000079,94,,           1,"         1,6",,"        16,9"
2B0000145,94,,"         9,4","         7,2","        16,1","        15,6"
2B0000160,94,,           4,"         7,2",           0,           5
2B0000392,94,,"         7,2","        11,7",,"         4,4"
2B0004246,94,,"         1,5","         0,1",,"         0,1"
2B0005342,94,,,,,
970100012,971,,"         9,3","         7,2","        12,2","        20,2"
970100020,971,,"         9,7","         0,1",,"         0,1"
970100111,971,,,,,
970100137,971,,"         0,6",           0,,
970100178,971,,"        12,6","        11,9","        15,2","         6,2"
970100186,971,,"         3,2","         4,7","        11,2","         3,8"
970100194,971,,"         0,4",,,
970100202,971,,"         2,6","         2,1","         2,1","         1,2"
970100228,971,,"        38,1","        35,8","        30,1","        14,4"
970100285,971,,"         0,4",           0,,
970102596,971,,"         1,3",           0,,
970103099,971,,"         0,9",           0,,
970107249,971,,"        12,8","        27,7","        28,6",          49
970107454,971,,,,,
970111662,971,,,,,
970202156,972,,           2,"         0,1",,
970202164,972,,"         1,8",           0,,
970202313,972,,"         6,4","        13,1",           7,"        41,6"
970202321,972,,           6,          13,"        16,6","        21,9"
970203774,972,,,,,
970209219,972,,,,,
970211207,972,,"        78,9","        67,4","        75,9","        32,6"
970300265,973,,"        11,9","        21,8","        14,8","        16,5"
970302022,973,,"        54,6","        44,9","        43,9",          15
970302055,973,,"         7,7","         9,1","         9,1","        18,8"
970302071,973,,,,,
970302121,973,,          15,"        11,2","        31,6","         7,7"
970403606,974,,"         9,6","         5,8","         9,7",           5
970404018,974,,,,,
970404109,974,,"         0,6",,,
970404158,974,,,,,
970404844,974,,"         1,6","         4,7","         1,7","        17,2"
970405064,974,,,,,
970405411,974,,,,,
970405452,974,,,,,
970408589,974,,"        55,3","        42,6","        49,5","        11,9"
970421038,974,,          11,"         9,8","        14,4","         2,5"
970462024,974,,"         0,4","         0,3","         6,9","         4,1"
970462073,974,,"         4,4","        10,3","         5,3","        21,6"
970462081,974,,"         2,4","         8,5","         0,1","        15,5"
970462107,974,,"        12,5","        15,4","        12,2","         9,3"
970466751,974,,"         0,1",,,"        11,6"
