finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
780110011,CH DE MANTES LA JOLIE,DGF,TAA,CH,T3,M3,C3,O4,"        11,1","         1,3","        9,92",           0,"        0,05",          64,          68,"        93,2","        62,2",         241,          12,           4,          10,          38,          56,          15,          55,,       12267,        2938,        3044,        3421,        3363,         831,        3409,           0,           0,        1132,        2492,        6277,       59688,        2380,         132,           1,           1,,,,           6,           2,,     1293362,   132589915,,    77634719,,     2839228,,      313000,,      311655,,    20958496,,   131067698,,   100084221,,    -6046922,,    -5792659,,      -13436,,    83954152,,    30916295,,     9590747,,    16217436,,    -6626689,,           1,,Chirurgie du sein : 74,Cataracte : 1464,Arthroscopie du genou : 46,Hernie enfant : 8,RTU prostate : 63,Hernie adulte y compris cœlioscopie : 122,Cataractes : 1463,actes ORL et stomato divers : 313,Chirurgies utérus / annexes : 318,"Amygdalectomies, VG, drains transT : 215",Chirurgie inter spécialités : 207,affections médicales du nouveau né : 2582,Infections respiratoires : 596,"Autres Maladies immunitaires, du Sang, des Organes hémat : 738",Autres gastroentérites et maladies diverses du tube dige : 502,"Bronchites, bronchiolites et asthme : 567",         113,          20,          14,          25,           0,"      160,44","       85,06","       24,31","        9,18","        9,19","     1591,91","      183,88","     1113,76","       19,59","       80,75","      193,93","         1,1",,           0,,,,,,"        47,9",,           2,,"        87,1",,"        56,3",,"        45,2",,"        26,7",,         283,,"        58,9",,"       1,007","       1,047","       0,901","        30,1","         8,6","        21,6","        22,5",,       42157,      300449,"       20,39","       88,41","       53,65","       85,35","       103,1",         106,"        18,4",N. Calc.,84 - [81 - 88],60% - [48% - 71%],93% - [84% - 97%],93% - [84% - 97%],66 - [62 - 70],83% - [71% - 92%],B,B,C,B,          52,"     13152,4","     57328,3","        23,1","         2,4","         4,3","         6,9","         6,7",           0
780110037,HÔPITAL PLAISIR GRIGNON,DGF,TAA,CH,T1,M1,C1,,"        11,2","        0,51","       45,22",                                      .z,                                      .z,           0,          85,,,          50,,,,           3,,,,,        1486,          69,           0,         422,           0,           0,           0,           0,           0,           0,           0,           0,,           3,          22,,,,,,,,,,    71264606,,     6921358,,      157332,,           0,,           0,,     9910837,,    66257693,,     7871931,,     -568886,,     -329109,,     4218700,,    95574408,,    17408939,,     7873233,,     7340913,,      532320,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 33,Intervention  peau et tissu sous-cutané : 10,"Occlusions, sub-occlusions digestives : 6",Trauma crâniens : 13,"Bronchites, bronchiolites et asthme : 5",Signes et symptômes : 494,Infections respiratoires : 235,Troubles mentaux d'origine organique et retards mentaux : 241,"Infections reins et voies urinaires, lithiases : 87","Cardiopathies, valvulopathies : 78",          53,           0,           0,          25,          53,"       28,47","       22,87",           1,,,"      423,85","       40,21","      299,24","        4,47","       10,09","       69,84",           7,,"         5,8",,"        35,3",,"         4,1",,          20,,"        12,5",,"        73,3",,"        47,6",,"        40,4",,"        43,4",,"       266,4",,"        82,7",,"       0,963","       0,845",,"        42,1",          11,"         1,5","        23,1",,,,,,           0,,,          51,"         1,6",N. Calc.,93 - [91 - 95],100% - [100% - 100%],100% - [100% - 100%],96% - [89% - 99%],N. Conc.,N. Conc.,D,,,C,,,           0,"        24,5",,,"         5,4","         9,4",           0
780110052,CH DE RAMBOUILLET,DGF,TAA,CH,T3,M3,C2,O4,"         7,7","        0,61","        9,53",                                      .z,                                      .z,"        59,3","        81,2","        73,1","        71,6",         146,           6,           2,           8,          24,          43,          10,          25,           1,        8935,        2393,        1685,        4263,        2378,         377,        2336,           0,        4689,         978,        1448,        4322,       27015,        2845,         106,           2,           1,,,,           5,           2,,      952168,    82828909,,    56554174,,     2419216,,      264000,,      992731,,      100000,,    77503916,,    62934312,,    -1960529,,    -2107341,,     2876164,,    78384219,,    47844237,,     7199728,,     7293849,,      -94121,,           1,,Chirurgie du sein : 8,Cataracte : 438,Arthroscopie du genou : 140,Hernie enfant : 5,RTU prostate : 29,Hernie adulte y compris cœlioscopie : 228,actes ORL et stomato divers : 454,Hernies : 268,Chirurgies majeures orthopédiques (dont hanche et fémur : 263,"Chirurgies main, poignet : 288",Chirurgie inter spécialités : 212,affections médicales du nouveau né : 1479,Endoscopies digestives avec ou sans anesthésie : 984,Endoscopies digestives thérapeutiques et anesthésie : sé : 847,Infections respiratoires : 431,"Bronchites, bronchiolites et asthme : 498",          73,          40,           0,           9,          56,"      101,26","       65,32","       11,93","        8,26","        6,78","      801,48","      132,05","      543,32","        4,07","       49,88","       72,16","         6,4",,"         3,3",,"       -21,1",,"        16,6",,"        69,9",,"         1,7",,"        77,8",,"        39,4",,"        34,3",,"        33,9",,"       208,7",,"        59,2",,"       0,921","       0,946","        0,88","        23,7","        11,4","        20,4","        23,5",,       44556,      289805,"       16,37","        87,7","       49,84","       77,35","       108,1",          60,"         3,9",N. Calc.,68 - [64 - 71],51% - [40% - 63%],84% - [74% - 92%],69% - [57% - 79%],57 - [53 - 60],78% - [60% - 91%],D,C,B,C,          45,"     17262,5","     88165,5","        20,5","         1,8","         3,7","         7,2","        16,5","         0,2"
780110078,CH DE VERSAILLES,DGF,TAA,CH,T4,M4,C3,O4,"        13,1","        1,95","       10,84","        0,67","        0,76","        46,9","        81,7","        82,8","        85,6",         319,          25,           8,          16,          25,         118,          13,          32,           5,       19578,        5698,        2394,        7151,        3035,        1069,        5368,           0,           0,        1561,        2025,        7994,       50744,        3208,         141,           2,           1,,,           1,           8,           2,,     2696081,   233746197,,   146869452,,    24115179,,    10034010,,     1383150,,    15696359,,   227155388,,   179218456,,    -4357727,,    -4533175,,     4297666,,   217810146,,   100814068,,    10449329,,    18947067,,    -8497738,,           1,,Chirurgie du sein : 76,Cataracte : 642,Arthroscopie du genou : 363,Hernie enfant : 4,RTU prostate : 102,Hernie adulte y compris cœlioscopie : 203,Chirurgies majeures orthopédiques (dont hanche et fémur : 983,Cataractes : 621,"Arthroscopies, Biopsies ostéo-articulaires : 476",Chirurgies utérus / annexes : 382,"Chirurgies main, poignet : 423",affections médicales du nouveau né : 2098,Infections respiratoires : 1113,Signes et symptômes : 911,AVC : 1069,Toxicomanies et alcoolisme : 1201,           0,           0,           0,           0,           0,"      362,93","      230,12","       28,26","       16,73","       12,33","     2349,29","      361,17","     1574,27","        34,5","      164,09","      215,26","         2,8",,"         1,8",,"      -109,3",,"        23,5",,"        55,9",,"        12,2",,          75,,"        48,6",,"        30,4",,"        16,8",,"       171,1",,"        88,1",,"       0,985","       0,951","       0,938","        23,9","         8,7","        18,4","        17,1",,       43924,      438237,"       17,14","       87,01","       34,76","       70,43","       106,2","        10,7","         3,9",N. Calc.,86 - [83 - 89],65% - [53% - 75%],90% - [81% - 96%],94% - [86% - 98%],68 - [64 - 71],90% - [79% - 96%],A,A,A,B,          42,"     17653,7","     93536,2","        17,6","         1,9","         2,9",,,           0
780150017,CESSRIN DE MAISONS LAFFITTE,DGF,TAA,EBNL,T1,M1,,,           2,"        3,92","       17,65",                                      .z,                                      .z,           0,          43,,,           2,,,,,,,,,          43,           6,           0,           2,           0,           0,           0,           0,       10538,         188,           0,           0,,           0,          21,,,,,,,,,,    15816714,,     5673483,,      222964,,           0,,      222964,,     7928637,,    16021083,,           0,,    -1782438,,    -1782438,,    -1587910,,    28276758,,    19474356,,   -15423647,,   -16110956,,      687309,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,"Autres affections reins, voies urinaires : 0",Suivi thérap.d'affections connues : 2,Cardiologie autres : 3,"'Insuffisance rénale, avec dialyse : 0","Autres affections hépatiques, voies biliaires : 1",           0,           0,          20,           0,          67,"       14,48","       12,48",,,,"      136,77","        20,8","       93,97",           2,           3,          17,"        -1,3",,"        -8,9",,,,,,"       205,2",,"         4,5",,"        68,6",,"        20,7",,        -367,,"      -351,4",,"       256,2",,"        64,7",,"       1,106","       2,632",,           0,           0,           0,,,,,,,           0,,,          86,           0,N. Calc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,D,,,C,,,,"        14,7",,,,,
780150033,CLAIRE DEMEURE,DGF,TAA,EBNL,T1,M1,,,          90,           0,           0,                                      .z,                                      .z,           0,"        75,7",,,          16,,,,,,,,,         256,           0,           0,           5,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           1,,,,,,,,,,     7101432,,     2565620,,,,           0,,           0,,     1439647,,     6640775,,     2609087,,     -283459,,      418597,,      493426,,     7769737,,       78923,,      685143,,      340846,,      344297,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,Soins palliatifs : 261,,,,,          25,           0,         150,          67,          67,"        5,53","         4,3",,,,"       89,23","        8,08","       76,21","         1,1","         0,8","        3,04","         6,5",,"         6,9",,"        92,1",,"         0,2",,"         1,2",,"         4,1",,"       286,6",,"        29,6",,"        18,7",,"        37,7",,"       397,8",,"        44,2",,"        0,99",,,"        44,2","        12,7",           0,          26,,,,,,,,,          93,"         1,9",N. Calc.,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,D,,,B,,,,"        51,3",,,,,
780150058,RÉSIDENCE DENIS FORESTIER,DGF,TAA,EBNL,T1,M1,C0,,"        44,2","        1,41","       48,75",                                      .z,                                      .z,           0,,,,,,,,,,,,,         612,          19,           0,           9,           0,           0,           0,           0,           0,           0,           0,           0,,           0,          26,,,,,,,,,,    48054892,,     4098757,,      192990,,,,,,    32260638,,    47013064,,,,    -1682814,,    -1023819,,     1060487,,    32507225,,      207530,,    -3332299,,    -7717706,,     4385407,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Occlusions, sub-occlusions digestives : 3",Traumatismes du bassin et des membres : 11,Trauma crâniens : 3,"Bronchites, bronchiolites et asthme : 2",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,Soins palliatifs : 166,Infections respiratoires : 67,Signes et symptômes : 74,"Cardiopathies, valvulopathies : 32",Autres affections du système nerveux : 19,           0,           0,          67,          28,           0,,,,,,,,,,,,"         2,2",,"         2,2",,"        91,7",,"         0,2",,           1,,"         2,1",,"        74,6",,"        61,9",,"       -59,9",,"       -25,9",,"        69,9",,"        53,7",,"        1,09","       0,972",,,,,,,,,,,           0,,,          72,"         0,8",N. Calc.,98 - [96 - 99],91% - [81% - 97%],90% - [81% - 96%],99% - [93% - 99%],N. Conc.,N. Conc.,B,,,A,,,,,,,,,
780150066,CLINIQUE MEDICALE PORTE VERTE,DGF,TAA,EBNL,T1,M1,C1,,"        21,3","        1,87","       72,34",                                      .z,                                      .z,           0,"        85,9",,,          90,,,,           6,,,,,        2620,         144,           0,          63,           0,           0,         766,           0,           0,           0,           0,           0,,         145,          49,           1,           1,,,,,,,,    31232756,,    13830262,,      144700,,       64000,,       80700,,    11732355,,    29787905,,    13570877,,      287596,,      287596,,     1642769,,    15087166,,,,     1952258,,      788690,,     1163568,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 56,"Occlusions, sub-occlusions digestives : 36",Trauma crâniens : 26,Intervention  peau et tissu sous-cutané : 13,"Bronchites, bronchiolites et asthme : 6",Infections respiratoires : 308,"Cardiopathies, valvulopathies : 183","Autres Maladies immunitaires, du Sang, des Organes hémat : 211","Troubles métaboliques, nutritionnels et obésité : 140",Cardiologie autres : 102,,,,,,"       27,01","       25,05","        0,07",,"        0,03","      314,73","       27,64","      240,95","         3,8","       10,44","        31,9","         4,6",,"         5,2",,"        95,7",,,,,,"         5,4",,"        65,2",,,,"         9,7",,"        23,9",,"       163,2",,"        67,7",,"       0,922","         0,8",,"        30,4",          10,"         2,9","        24,3",,,,,,           0,,,"        29,4","         0,8",N. Calc.,100 - [100 - 100],90% - [81% - 96%],99% - [93% - 99%],95% - [88% - 99%],Donnée Manquante,N. Conc.,A,,,B,           0,,           0,"        16,7",,,,,
780300075,CENTRE MÉDICAL D'EVECQUEMONT,OQN,TAA,CLI,T1,M2,C1,,"         1,7","        0,02","        4,13",                                      .z,                                      .z,"        10,2","        49,5",,,         120,          16,          12,,,,,,,        3664,         256,           0,          98,           1,           0,           0,           0,           0,           0,           0,         248,,          36,          15,,,,,           2,           0,,,,,     7523378,,     8784073,,           0,,           0,,           0,,     4638321,,     7535133,,                                      .z,,      -16902,,                                      .z,,      152144,,    10017988,,     4442058,,     4273355,,     3941955,,      331401,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Stimulateurs / défibrillateurs cardiaques : 239,Chirurgie inter spécialités : 8,Intervention  peau et tissu sous-cutané : 5,Trauma crâniens : 0,Pathologies ORL et Stomato autres : 2,Cathéthérismes diagnostiques vasculaires et coronariens : 715,Cathétérismes thérapeutiques vasculaires et coronariens : 617,"Cardiopathies, valvulopathies : 469",Troubles du rythme/conduction : 344,Cardiologie autres : 383,          80,           0,          60,         108,          93,"        21,7","        18,7",,           1,,"      165,33",          15,"        98,4","        1,53","         5,8","        44,6",,"        -0,2",,           2,,"        85,6",,"        29,2",,"        68,2",,"         2,3",,"        73,5",,"        96,1",,"       190,9",,         207,,"       126,3",,"       157,4","       1,324","       1,692",,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,"        0,39",,,          96,,N. Calc.,86 - [82 - 89],41% - [30% - 53%],95% - [87% - 99%],84% - [74% - 91%],79 - [73 - 84],N. Conc.,A,A,,B,,           0,,"        21,2",,,                                      .z,                                      .z,                                      .z
780300125,POLYCLINIQUE LA REGION MANTAISE,OQN,TAA,CLI,T2,M2,C3,,"         7,3","        0,21","        1,71",                                      .z,                                      .z,           0,,"        44,9",,           0,,           6,,,          63,          14,,,         645,        1990,           0,        3370,        3175,           4,           0,           0,           0,           0,           0,        4704,,        3546,          34,,,,,,           4,,,,,     9973763,,     8308009,,           0,,           0,,           0,,,,     9992050,,                                      .z,,     -466615,,                                      .z,,       45193,,     7266652,,     2303889,,     1389402,,      270084,,     1119317,,           1,Chirurgie du sein : 8,Cataracte : 501,Arthroscopie du genou : 223,Hernie enfant : 37,RTU prostate : 148,Hernie adulte y compris cœlioscopie : 260,Circoncisions : 516,Cataractes : 501,"Chirurgies transurétrales, autres : 176",actes ORL et stomato divers : 311,Hernies : 293,Endoscopies digestives avec ou sans anesthésie : 2626,"Lithotritie extracorporelle de l'appareil urinaire, en a : 305",Endoscopies digestives thérapeutiques et anesthésie : sé : 201,Symptômes digestifs : 137,Autres gastroentérites et maladies diverses du tube dige : 99,,,,,,"        23,2",           8,          10,           3,"         0,5","      111,05","        19,3","       89,25",,"         0,5",           2,,"        -0,2",,"         0,5",,"      -393,3",,          51,,"        41,5",,"        20,7",,"        64,4",,,,"         9,9",,"        50,8",,"        42,9",,"        38,8","       1,063","       1,172",,                                      .z,                                      .z,                                      .z,                                      .z,,,      389744,,,"       61,56","       81,52","       103,6",,,N. Calc.,89 - [85 - 93],53% - [41% - 64%],99% - [93% - 99%],93% - [84% - 97%],63 - [61 - 65],83% - [71% - 92%],A,A,,B,           0,"    103906,5","    114335,1","        25,1","         0,3",,                                      .z,                                      .z,                                      .z
780300208,CLINIQUE SAINT LOUIS,OQN,TAA,CLI,T2,M2,C3,O2,"         6,5","        0,04","        1,09",                                      .z,                                      .z,           0,"        30,4","        50,8","        33,4",          25,,,,           6,          52,          22,          26,,        1112,        2034,         763,        2522,        4233,          65,         677,           0,           0,          16,         699,        5927,,        2857,          38,           1,,,,,           5,           1,,,,,,    10849016,,       15000,,           0,,           0,,     2264512,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 31,Cataracte : 908,Arthroscopie du genou : 278,Hernie enfant : 28,RTU prostate : 84,Hernie adulte y compris cœlioscopie : 165,Cataractes : 911,Circoncisions : 664,actes ORL et stomato divers : 545,Chirurgies majeures orthopédiques (dont hanche et fémur : 390,Greffes peau / parages hors brûlures : 361,Endoscopies digestives avec ou sans anesthésie : 1620,affections médicales du nouveau né : 700,Endoscopies digestives thérapeutiques et anesthésie : sé : 568,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 113","Endoscopies génito-urinaires, avec ou sans anesthésie : 112",          20,           0,          34,          76,         100,"       31,66","        7,54","        14,5",           5,           3,"      138,42","       25,48","      106,47",           1,"        2,42","        3,05",,,,,,,,,,,,,,,,,,,,,,,,,"       1,191","        1,05","       0,899",                                      .z,                                      .z,                                      .z,                                      .z,,,      362519,"       27,61","       95,85","       66,79","       86,12","        88,5",         106,,N. Calc.,88 - [85 - 90],35% - [25% - 47%],60% - [48% - 71%],86% - [77% - 93%],92 - [89 - 95],8% - [2% - 21%],C,B,,C,          58,       96605,"     91694,6","        61,9",,           3,                                      .z,                                      .z,                                      .z
780300323,CLINIQUE DES FRANCISCAINES,OQN,TAA,CLI,T2,M2,C3,O4,"         8,8","        0,24","        4,12",                                      .z,                                      .z,"        16,1","        57,3","        87,7","        48,2",          30,,           6,,           5,          54,          16,          53,,        3239,        3968,        2140,         545,        3811,         149,           0,           0,           0,           3,        1947,        8134,       21159,        1280,          67,           1,           1,,,,           6,           2,,,,,,    20901118,,       19200,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 53,Cataracte : 0,Arthroscopie du genou : 260,Hernie enfant : 23,RTU prostate : 155,Hernie adulte y compris cœlioscopie : 612,Chirurgies rachis/moelle : 559,Hernies : 503,Circoncisions : 459,"Amygdalectomies, VG, drains transT : 410","Chirurgies transurétrales, autres : 511",affections médicales du nouveau né : 1994,"Endoscopies génito-urinaires, avec ou sans anesthésie : 195",Symptômes digestifs : 158,"Infections reins et voies urinaires, lithiases : 148","Autres séj. sans acte, avec anesthésie, en ambulatoire : 85",,,,,,"       59,87",          18,          17,"         7,5",          15,"      218,13","       28,72","      168,91","         0,8","        11,7",           8,,,,,,,,,,,,,,,,,,,,,,,,,"       1,018","       0,864","       0,928",                                      .z,                                      .z,                                      .z,                                      .z,,,      588543,"       31,95","       88,53","       48,97","       66,17","       108,3",,,N. Calc.,56 - [52 - 60],11% - [5% - 20%],75% - [64% - 84%],89% - [80% - 95%],72 - [68 - 76],88% - [77% - 95%],B,B,B,B,          52,"    111600,5","    151920,8","        25,9","         0,1","         1,5",                                      .z,                                      .z,                                      .z
780300364,CLINIQUE DU CHATEAU DE LA MAYE,OQN,TAA,CLI,T2,M2,C2,,"        11,1","        0,04","        0,01",                                      .z,                                      .z,           0,,"        15,9",,           0,,,,          25,          28,          12,,,         238,         791,           0,        9943,        3730,           0,           0,           0,           0,           0,           0,        3319,,       10125,           6,,,,,,           4,,,,,,,     6970734,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 38,Cataracte : 628,Arthroscopie du genou : 0,Hernie enfant : 1,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 32,Greffes peau / parages hors brûlures : 1231,actes ORL et stomato divers : 1214,Cataractes : 629,"Amygdalectomies, VG, drains transT : 379",Chirurgie du sein hors TM : 167,Endoscopies digestives avec ou sans anesthésie : 6565,Endoscopies digestives thérapeutiques et anesthésie : sé : 3129,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 115","Endoscopies bronchiques, avec ou sans anesthésie : 98",Affections Cavité buccale et dents : 49,,,,,,"        24,5","         8,5","        12,5","         3,5",,"       61,62","       11,74","       41,96",,,"        7,92",,,,,,,,,,,,,,,,,,,,,,,,,"       0,794","       0,802",,                                      .z,                                      .z,                                      .z,                                      .z,,,      205822,,,"        78,4","       87,29","       147,7",,,N. Calc.,48 - [45 - 51],3% - [0% - 9%],45% - [34% - 57%],99% - [93% - 99%],57 - [54 - 60],N. Conc.,B,B,B,B,,"     61663,1","     48597,4","         9,8",,,                                      .z,                                      .z,                                      .z
780300406,CENTRE MÉDICO-CHIRURGICAL DE PARLY II,OQN,TAA,CLI,T3,M2,C3,O3,"         4,6","        5,82","        2,68",,,"         9,8","        65,8","        82,1","        70,7",          59,          12,          21,          10,           3,          88,          30,          26,           2,        4996,        3941,        1479,        4550,        3536,         235,           0,           0,           0,           0,        1282,        7593,       13082,        4731,          59,           1,           1,,,           2,          12,           2,,,,    46502907,,    42936607,,       48150,,           0,,           0,,,,    41825576,,                                      .z,,     2506309,,                                      .z,,     4061403,,    29945989,,      514759,,     5616373,,     5468317,,      148057,,           1,Chirurgie du sein : 19,Cataracte : 773,Arthroscopie du genou : 259,Hernie enfant : 13,RTU prostate : 116,Hernie adulte y compris cœlioscopie : 222,Cataractes : 773,Autres chirurgies gynécologiques autres que le sein : 546,Stimulateurs / défibrillateurs cardiaques : 689,Chirurgies utérus / annexes : 505,Pontages coronaires : 408,Endoscopies digestives avec ou sans anesthésie : 2177,affections médicales du nouveau né : 1302,Endoscopies digestives thérapeutiques et anesthésie : sé : 1130,Cathétérismes thérapeutiques vasculaires et coronariens : 993,Cathétérismes thérapeutiques vasculaires et coronariens : 790,           0,           0,           0,          25,         100,"        84,9","        45,5","        22,5",           8,"         3,5","      312,86","       49,81","       237,5",,"       14,91","       10,64",,"        10,1",,"         8,7",,         100,,"         0,1",,"         2,6",,"         1,2",,"        85,1",,"        68,4",,"        47,7",,          49,,          16,,"        74,8","       1,028","       1,006","       0,985",                                      .z,                                      .z,                                      .z,                                      .z,,,      333527,"       26,44","       89,61","       47,29","       78,88","        53,6",,,N. Calc.,72 - [69 - 75],30% - [20% - 41%],99% - [93% - 99%],94% - [86% - 98%],91 - [89 - 94],80% - [66% - 90%],B,A,A,B,          68,"    122891,5","    134186,3","        17,1",,"         4,4",                                      .z,                                      .z,                                      .z
780300414,CENTRE MÉDICO-CHIRURGICAL EUROPE,OQN,TAA,CLI,T3,M2,C3,,"        14,9","        0,22","         5,4",                                      .z,                                      .z,"        30,5","        81,7","        57,3",,          88,          10,          20,           8,           0,         110,          30,           0,,        4062,        3860,           1,        7723,        3665,           2,        2655,           0,       13991,          97,           0,        6672,       15449,        8713,          66,           2,           1,,,           1,           9,,,,,,,    35023000,,       72444,,           0,,       23244,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 22,Cataracte : 752,Arthroscopie du genou : 178,Hernie enfant : 4,RTU prostate : 130,Hernie adulte y compris cœlioscopie : 320,Autres chirurgies digestives : 740,Cataractes : 752,actes ORL et stomato divers : 664,Hernies : 336,Ligatures veines : 408,Endoscopies digestives avec ou sans anesthésie : 4503,Endoscopies digestives thérapeutiques et anesthésie : sé : 1294,Signes et symptômes : 966,"Cardiopathies, valvulopathies : 225",Cardiologie autres : 335,          80,          80,          60,          72,           0,          77,"        41,5","        24,5",           8,,"      287,17","       37,07",         221,"         1,8","        13,5","        13,8",,,,,,,,,,,,,,,,,,,,,,,,,"        1,04","       1,089","       1,452",                                      .z,                                      .z,                                      .z,                                      .z,,,      348327,,,"       48,57","       88,57","        55,7",         106,,N. Calc.,85 - [82 - 88],53% - [41% - 64%],75% - [64% - 84%],98% - [91% - 99%],97 - [96 - 99],85% - [73% - 93%],A,A,B,A,,      109800,"     92103,8","        15,9",,,                                      .z,                                      .z,                                      .z
780300422,HÔPITAL PRIVÉ OUEST,OQN,TAA,CLI,T3,M2,C4,O3,           6,"        0,14","        3,19",                                      .z,                                      .z,"        31,1","        81,4","        62,8","        68,3",          64,,          15,          10,          11,         104,          44,          28,           1,        5332,        4577,        1298,        4561,        9579,          85,        3001,           0,       14746,         212,        1032,       13395,       43013,        3654,          80,           2,           2,,,,          14,           2,,,,,,    39452904,,       49200,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 39,Cataracte : 1547,Arthroscopie du genou : 453,Hernie enfant : 4,RTU prostate : 227,Hernie adulte y compris cœlioscopie : 352,"Chirurgies main, poignet : 2819",Cataractes : 1545,Greffes peau / parages hors brûlures : 1200,"Arthroscopies, Biopsies ostéo-articulaires : 824",Ablations matériel : 530,Endoscopies digestives avec ou sans anesthésie : 1330,affections médicales du nouveau né : 1037,Explorations nocturnes et apparentées : 906,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 726",Endoscopies digestives thérapeutiques et anesthésie : sé : 769,          40,           0,          14,          25,         100,"        73,5","        34,5","        23,5","        10,5",           4,"      430,09","       56,29",         330,,"       24,12","       19,68",,,,,,,,,,,,,,,,,,,,,,,,,"       1,109","       1,082","       1,122",                                      .z,                                      .z,                                      .z,                                      .z,,,      372161,"       26,45","       79,58","       67,65","       84,65",          99,          92,,N. Calc.,88 - [86 - 91],70% - [59% - 80%],81% - [71% - 89%],95% - [88% - 99%],92 - [90 - 95],80% - [68% - 89%],A,A,A,A,          48,"    125173,7","    160457,8","        18,1","         0,1","         4,3",                                      .z,                                      .z,                                      .z
