finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
340780683,91,,"         0,4","         3,1","         9,1","         7,3"
340780717,91,,"         0,7","         1,1","         0,9","         1,1"
340780725,91,,"         0,7","         0,3",,"         2,1"
340780741,91,,"         0,8","         1,3","         1,7","         2,7"
340780840,91,,           0,,,
340781608,91,,"         0,3",           0,,
480001403,91,,,,,
480001783,91,,,,,
480780097,91,,"         1,2","         1,2","         1,8","         0,6"
480780113,91,,"         0,5","         0,5",,"         0,7"
660005216,91,,,,,
660006305,91,,"         1,6","         2,6",,"         5,3"
660006990,91,,"         0,2",           0,,
660780180,91,,           7,"         3,4","         6,6","         2,3"
660780628,91,,"         0,5","         0,5",,"         0,8"
660780669,91,,"         0,3","         0,8","         5,3","         1,1"
660780776,91,,"         0,8","         0,8",           0,"         0,7"
660780784,91,,"         3,1","         3,8","         3,6","         2,2"
660790387,91,,"         2,4","         4,2",           0,"         5,7"
040780215,93,,"         0,6","         0,6","         1,3","         0,3"
040780470,93,,"         0,2","         0,3",,           1
040784860,93,,,,,
040788879,93,,           1,"         0,6","         1,2","         0,6"
050000090,93,,"         0,6","         0,9",,           1
050000116,93,,"         0,5","         0,6","         0,5","         0,2"
050000124,93,,"         0,1",           0,           0,           0
050002948,93,,"         1,8","         1,7","         1,8","         0,9"
060000528,93,,"         0,5","         0,5",,"         0,3"
060010949,93,,,,,
060017019,93,,,,,
060021276,93,,,,,
060021417,93,,"         0,4","         0,9","         0,3","         3,2"
060022845,93,,,,,
060780442,93,,           0,"         0,7",,"         1,4"
060780491,93,,"         1,2","         1,1",,"         1,7"
060780517,93,,           1,"         1,3","         1,5","         2,5"
060780590,93,,"         0,4","         0,6",           0,"         0,7"
060780665,93,,"         0,4","         0,5",           0,"         0,8"
060780699,93,,"         0,1",,"         0,5","         0,6"
060780715,93,,"         1,8","         2,8","         2,4","         3,2"
060780723,93,,           1,"         1,1",,"         1,3"
060780756,93,,"         0,5","         0,8","         2,8","         0,7"
060780897,93,,"         1,3","         1,1","         2,8","         0,5"
060780947,93,,"         0,7","         0,5",,"         0,6"
060780954,93,,           2,"         1,1","         1,8","         0,4"
060780988,93,,           2,"         1,4","         2,2","         0,7"
060781200,93,,"         0,7","         1,1","         0,1","         0,9"
060785011,93,,"         6,5","         5,3",           5,"         2,1"
060785219,93,,"         0,6","         0,1",,           0
060791761,93,,"         0,3","         0,4","         0,1","         0,1"
060791811,93,,"         0,5",           0,,           0
060791860,93,,,,,
060792850,93,,,,,
060792900,93,,,,,
060792926,93,,,,,
060794013,93,,"         0,4","         0,3",,
060800166,93,,"         0,9","         1,3",           0,"         1,8"
130001647,93,,"         1,5","         0,7",,"         0,6"
130001928,93,,"         0,1",           0,,
130002694,93,,"         0,1",           0,,
130008253,93,,"         0,2","         0,5","         2,3","         1,2"
130034531,93,,,,,
130037922,93,,"         0,6","         1,1",,"         1,2"
130038003,93,,,,,
130041767,93,,,,,
130041916,93,,"         3,4","         2,2","         4,6","         1,2"
130042096,93,,,,,
130043664,93,,,,,
130780521,93,,"         3,4","         3,1","         5,4",           1
130781255,93,,"         0,1",           0,,
130781289,93,,"         0,5","         0,4",           0,"         0,9"
130781339,93,,"         0,1",           0,,
130781370,93,,"         0,5","         0,9",           0,"         0,8"
130781446,93,,"         1,1","         0,8","         1,5","         0,3"
130781479,93,,"         1,3","         1,6","         0,7","         1,9"
130781867,93,,"         0,2","         0,3",,"         0,7"
130782071,93,,"         0,7","         0,7",           0,"         1,7"
130782147,93,,"         0,9","         1,1",           0,"         1,7"
130782162,93,,"         0,6","         0,5",,"         1,2"
130782634,93,,"         1,4","         0,8",           2,"         0,4"
130782675,93,,"         0,3","         0,6",,"         1,2"
130783152,93,,           0,,,
130783236,93,,"         2,7","         2,5","         6,4",           1
130783293,93,,           4,           3,,"         0,4"
130783327,93,,"         0,9","         0,9","         2,9","         1,2"
130783665,93,,"         0,4","         0,6","         0,6","         0,9"
130783723,93,,"         0,4","         1,7",,           3
130783772,93,,           0,           1,,"         2,2"
130783962,93,,"         0,3","         0,2",,"         2,1"
130784051,93,,           1,           2,,"         0,3"
130784226,93,,"         0,2",,,
130784234,93,,"         2,5","         1,4","         0,1","         0,3"
130784481,93,,,,,
130784713,93,,"         1,5","         1,8","         2,6","         1,7"
130784903,93,,"         0,3",           0,,           1
130785355,93,,"         1,4","         1,6",           0,           1
130785363,93,,"         0,9",           1,           0,"         1,5"
130785389,93,,"         0,3","         0,7",,"         2,3"
130785512,93,,"         0,4","         0,3","         1,3","         0,1"
130785652,93,,"         3,2","         2,7","         4,4","         2,1"
130785678,93,,"         0,9","         0,4","         0,6","         0,5"
130786049,93,,,,,
130786361,93,,"         1,6","         2,1",           0,"         3,7"
130786445,93,,           0,"         0,2","         3,2","         0,1"
130786742,93,,,,,
130789159,93,,"         0,3",           0,,
130789274,93,,           1,"         0,7","         1,6","         0,5"
130789316,93,,"         1,5","         0,8","         3,3","         0,5"
130804297,93,,"         1,8",           1,,"         0,4"
130809809,93,,,,,
130810740,93,,           1,"         1,2",,"         2,8"
130811102,93,,,,,
830012688,93,,,,,
830100103,93,,"         0,6","         1,1",           0,"         1,4"
830100251,93,,"         0,5",           1,           0,"         0,7"
830100319,93,,"         1,3","         1,2",,"         0,9"
830100327,93,,"         0,3","         0,5",           0,"         1,1"
830100368,93,,"         0,3","         0,5","         0,1","         0,9"
830100392,93,,           1,"         0,9",,"         1,2"
830100418,93,,"         0,2","         0,5",           0,"         0,8"
830100434,93,,"         0,8","         1,3","         4,4","         3,4"
830100459,93,,"         0,5","         0,9","         1,2",           1
830100475,93,,"         0,2","         0,5","         0,1","         1,1"
830100491,93,,           0,"         0,5",,"         1,4"
830100517,93,,"         0,8","         0,6","         1,5","         0,3"
830100525,93,,"         1,2",           1,           2,"         0,5"
830100533,93,,"         1,2","         0,8","         1,9","         0,2"
830100566,93,,"         1,8","         1,1","         2,4","         0,5"
830100574,93,,,,,
830100590,93,,"         0,3","         0,1","         0,9",           0
830100616,93,,"         3,9","         1,9","         4,2","         0,7"
830100855,93,,"         0,2",           0,,
830200523,93,,"         0,4","         0,6",,"         0,6"
830215687,93,,,,,
840000012,93,,"         0,3","         0,2","         0,4","         0,1"
840000046,93,,"         0,5","         0,1","         1,8",           0
840000087,93,,"         0,7","         0,4","         1,5","         0,1"
840000111,93,,"         0,1",           0,,           0
840000129,93,,"         0,1","         0,1","         0,3",           0
840000285,93,,"         0,4","         1,2","         2,4","         0,8"
840000327,93,,           0,"         0,5",,"         0,1"
840000350,93,,"         0,5",           0,,           0
840000400,93,,"         0,4","         0,9",           0,"         1,1"
840000467,93,,"         0,3",,,"         0,6"
840004659,93,,"         0,5","         0,2","         1,6","         0,1"
840006597,93,,           3,"         1,9",           3,"         0,9"
840007850,93,,,,,
840011043,93,,,,,
840013270,93,,"         0,2","         0,6",           0,"         0,5"
840013312,93,,"         0,5","         0,6",,"         0,3"
840013445,93,,"         0,4","         1,3",,           2
840017172,93,,"         0,5","         1,3",,           1
840017222,93,,,,,
840017461,93,,,,,
2A0000014,94,,"        18,1","        14,6","        32,8","         5,6"
2A0000097,94,,"         8,8","         8,5",,
2A0000139,94,,"         7,2",           9,"         0,2","        15,3"
2A0000154,94,,"         6,4","         4,2","         6,5","         7,4"
2A0000386,94,,"         1,8",,,
2B0000020,94,,"        19,6","        12,9","        40,8","         3,5"
2B0000079,94,,"         1,3","         4,1",,"        17,9"
2B0000145,94,,          10,"         7,3","        15,7","        14,1"
2B0000160,94,,"         4,4","         8,9",           0,"         5,6"
2B0000392,94,,"         5,8","        10,9",,"         4,2"
2B0004246,94,,"         1,3","         0,1",,           0
2B0005342,94,,,,,
970100012,971,,"         9,2","         7,2","        11,5","        16,2"
970100020,971,,"         9,6","         0,1",,"         0,1"
970100111,971,,,,,
970100137,971,,"         0,5",           0,,
970100178,971,,"        13,1","        12,9","        15,7","         2,8"
970100186,971,,"         2,7","         4,5",          11,"         3,5"
970100194,971,,"         0,5",,,
970100202,971,,           2,"         1,9","         2,6","         0,8"
970100228,971,,"        40,6","        35,4","        35,8","        13,4"
970100285,971,,"         0,4",           0,,
970102596,971,,"         1,2","         0,4",,
970103099,971,,"         1,2",           0,,
970107249,971,,"        11,5","        28,2","        22,8","        57,5"
970107454,971,,,,,
970111662,971,,,,,
970202156,972,,"         2,3","         0,1",,
970202164,972,,"         2,2","         0,1",,
970202313,972,,"         6,6","        12,5",           6,"        42,7"
970202321,972,,"         6,1","        13,8","        14,4","        23,4"
970203774,972,,,,,
970209219,972,,,,,
970211207,972,,"        77,7","        67,3","        79,1","        30,9"
970300265,973,,"        13,3","        20,1","        16,2","        14,8"
970302022,973,,"        51,9","        47,9","        44,8","        16,1"
970302055,973,,"         8,7","         7,3","        10,7","         7,6"
970302071,973,,"         2,4",,,
970302121,973,,"        13,5","        11,6","        27,5","        11,1"
970403606,974,,"         9,3","         5,6","        10,6","         6,8"
970404018,974,,,,,
970404109,974,,,,,
970404158,974,,,,,
970404844,974,,"         1,2","         4,7","         0,4","        18,8"
970405064,974,,,,,
970405411,974,,,,,
970405452,974,,,,,
970408589,974,,"        56,5",          42,"        49,2",          10
970421038,974,,"        11,5","         9,8","        14,5",           1
970462024,974,,"         0,8","         0,9","         7,4",           4
970462073,974,,"         3,9","        11,4","         5,5","        20,5"
970462081,974,,           2,"         8,1",           0,"        16,6"
970462107,974,,"        12,6","        14,8","        12,1","        10,9"
970466751,974,,"         0,1",,,"        10,2"
