finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
920300415,CLINIQUE LAMBERT,OQN,TAA,CLI,T2,M2,C2,O2,          16,"        0,05","        1,65",                                      .z,                                      .z,           0,"        81,8","        41,7",          54,          25,,,,          15,          54,          20,          24,,        1677,        1882,        1086,        2094,        2288,         243,        2805,           0,       17802,           0,         968,        4314,,        2455,          41,           1,           1,,,,           7,           1,     2385453,,,,,    17632394,,      151695,,       30000,,       32666,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 76,Cataracte : 778,Arthroscopie du genou : 86,Hernie enfant : 3,RTU prostate : 84,Hernie adulte y compris cœlioscopie : 290,Cataractes : 779,actes ORL et stomato divers : 279,Greffes peau / parages hors brûlures : 299,Circoncisions : 337,Hernies : 315,Endoscopies digestives avec ou sans anesthésie : 1264,Endoscopies digestives thérapeutiques et anesthésie : sé : 596,affections médicales du nouveau né : 953,"Endoscopies génito-urinaires, avec ou sans anesthésie : 164",Radiothérapie hors séances : 126,,,,,,"        26,5",           8,"         6,4",           6,           4,"      192,32","       25,02","      151,17","         0,3","        4,72","       11,11",,,,,,,,,,,,,,,,,,,,,,,,,"       1,654","        1,04","        0,91",                                      .z,                                      .z,                                      .z,                                      .z,,,      205434,"       27,48","       92,45","       54,58","       76,41","        52,3",,,82,57 ± 3,3% ± 3%,94% ± 5%,88% ± 7%,71% ± 4%,72% ± 11%,A,,,,          62,"     68948,2","    160054,1","        17,3",,"         2,9",                                      .z,                                      .z,                                      .z
920300597,CLINIQUE DE MEUDON LA FORET,OQN,TAA,CLI,T2,M2,C3,O1,"        13,9","        0,22","        2,93",                                      .z,                                      .z,"         6,3","        86,5","        62,6","        40,5",          30,,           7,,           8,          60,          22,          20,,        1970,        2953,         599,        3457,        4077,         136,        1816,           0,           0,          16,         477,        6741,        8827,        4354,          61,           1,,,,,           9,           1,     1828073,,,,,    15891560,,      172014,,       30000,,       46895,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 81,Cataracte : 1383,Arthroscopie du genou : 217,Hernie enfant : 5,RTU prostate : 78,Hernie adulte y compris cœlioscopie : 285,Cataractes : 1383,"Amygdalectomies, VG, drains transT : 688","Chirurgies transurétrales, autres : 340",Circoncisions : 433,Hernies : 357,Endoscopies digestives avec ou sans anesthésie : 2196,Endoscopies digestives thérapeutiques et anesthésie : sé : 860,affections médicales du nouveau né : 465,"Autres Maladies immunitaires, du Sang, des Organes hémat : 95",Autres gastroentérites et maladies diverses du tube dige : 191,,,,,,"       21,58","        10,3","         6,4","         3,1",,"      175,41","       34,38","      133,82","        0,14","        2,37","         4,7",,,,,,,,,,,,,,,,,,,,,,,,,"       0,963","       1,014","       1,067",                                      .z,                                      .z,                                      .z,                                      .z,,,      226239,"       22,01","       86,29","       58,66","        74,1","        87,3",,,90,92 ± 2,60% ± 11%,96% ± 4%,94% ± 5%,93% ± 2%,97% ± 5%,A,,,,          54,"    188236,1","    226971,6",          18,,,                                      .z,                                      .z,                                      .z
920300670,CLINIQUE SAINTE ISABELLE,OQN,TAA,CLI,T1,M1,C2,O2,"         3,4","        0,21","        0,21",                                      .z,                                      .z,           0,,"        26,1","        31,4",,,,,,          30,           7,          28,,         855,        1078,         732,         480,         796,         174,           0,           0,           0,          10,         688,        2210,,         819,          30,,,,,,           6,           1,,,,     5793809,,     3634374,,       42230,,           0,,           0,,,,     6852281,,                                      .z,,     -156773,,                                      .z,,    -1090159,,     5032464,,     2951117,,    -2787469,,    -2654008,,     -133312,,           1,Chirurgie du sein : 32,Cataracte : 3,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 14,Hernie adulte y compris cœlioscopie : 42,Chirurgie esthétique et de confort : 181,Autres chirurgies ORL : 312,Cataractes : 3,"Amygdalectomies, VG, drains transT : 178",Chirurgies ORL majeures : 50,affections médicales du nouveau né : 695,"Endoscopies génito-urinaires, avec ou sans anesthésie : 258","Endoscopies ORL, avec ou sans anesthésie : 21",Pathologies ORL et Stomato autres : 53,Affections Cavité buccale et dents : 18,,,,,,"        24,6","         1,6","         7,2",           5,"        10,8",          68,          16,"        49,7",,           1,"         1,3",,"       -46,8",,"       -14,4",,,,,,"       356,3",,"         3,8",,"        79,6",,"        54,9",,"      -141,4",,"      -148,5",,"        35,8",,"       248,8","       0,837","       0,886","       0,902",                                      .z,                                      .z,                                      .z,                                      .z,,,      120426,"       31,69","       97,23","       42,19","       55,91","        56,3",,,75,70 ± 2,4% ± 4%,98% ± 3%,93% ± 6%,85% ± 3%,N. Conc.,A,,,,          35,       41794,"     71331,1","         6,8",,"         0,8",                                      .z,                                      .z,                                      .z
920300712,CENTRE CHIRURGICAL P. CHEREST,OQN,TAA,CLI,T2,M1,C3,,"         0,8","        0,53",           0,                                      .z,                                      .z,           0,,"        26,1",,,,,,,          37,          15,,,         209,        1788,           2,        2458,        5638,          33,           0,           0,           0,           0,           0,        7901,,         128,           7,,,,,,           9,,     4288624,,,,,     6505949,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 6,Cataracte : 2796,Arthroscopie du genou : 296,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 4,Cataractes : 2742,Autres chirurgies gynécologiques autres que le sein : 2074,Chirurgies ophtalmo lourdes : 797,Autres chirurgies ophtalmo : 533,"Arthroscopies, Biopsies ostéo-articulaires : 422",Explorations nocturnes et apparentées : 183,Autres affections appareil génital masculin : 59,"Endoscopies génito-urinaires, avec ou sans anesthésie : 121","Autres séj. sans acte, avec anesthésie, en ambulatoire : 1",Affections oeil : 12,,,,,,          33,,"        10,2",          17,           2,"       62,98","         6,1","       52,88",,           1,           3,,,,,,,,,,,,,,,,,,,,,,,,,"       1,108","       0,742",           1,                                      .z,                                      .z,                                      .z,                                      .z,,,      236938,,,"       74,88","       80,92","       181,1",,,87,92 ± 2,61% ± 11%,100% ± 0%,100% ± 0%,88% ± 2%,N. Conc.,A,,,,           0,"     37058,7","    147298,3","        30,9",,,                                      .z,                                      .z,                                      .z
920300753,CENTRE CHIRURGICAL AMBROISE PARE,OQN,TAA,CLI,T2,M2,C3,,"         5,8","        7,88","        3,49",                                      .z,                                      .z,           0,"       117,9","        72,2",,          37,           8,          25,          16,           4,         144,          13,,,        5487,        5449,           0,        2304,        1215,           0,           0,           0,        8487,          13,           0,        6070,,        1760,          46,           1,           1,,           2,,          16,,    14641218,,,,,    50618766,,      129493,,       30000,,        5000,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 9,Cataracte : 0,Arthroscopie du genou : 236,Hernie enfant : 1,RTU prostate : 102,Hernie adulte y compris cœlioscopie : 134,Chirurgies rachis/moelle : 1226,Stimulateurs / défibrillateurs cardiaques : 621,Chirurgies majeures orthopédiques (dont hanche et fémur : 459,Pontages coronaires : 468,Chirurgies valvulaires : 409,Cathétérismes thérapeutiques vasculaires et coronariens : 1099,Cathétérismes thérapeutiques vasculaires et coronariens : 1303,Cathéthérismes diagnostiques vasculaires et coronariens : 1278,Maladies osseuses et arthropathies : 659,Affections cardiovasculaires sans acte opératoire de la : 177,,,,,,"       64,35",          32,"        11,6",          17,,"      398,56","       53,14","      308,79",,"       14,81","       21,82",,,,,,,,,,,,,,,,,,,,,,,,,"       0,832","       0,999",,                                      .z,                                      .z,                                      .z,                                      .z,,,      255061,,,"       18,26","       60,53","        42,6",,,91,87 ± 3,75% ± 9%,100% ± 0%,93% ± 6%,89% ± 3%,98% ± 3%,A,,,,,"     59385,2","    264778,4","        17,5",,,                                      .z,                                      .z,                                      .z
920300761,CLINIQUE HARTMANN,OQN,TAA,CLI,T2,M2,C3,,"        25,6","        0,18","        2,54",                                      .z,                                      .z,           0,"        79,1","        55,4",,          12,,           5,,          15,          53,          22,,,         520,        2948,           3,        1431,        2912,          20,        8143,           0,           0,          17,           0,        5293,,        1757,          45,,,,,,          11,,     1818175,,,,,    18238396,,       97000,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 608,Cataracte : 308,Arthroscopie du genou : 226,Hernie enfant : 6,RTU prostate : 36,Hernie adulte y compris cœlioscopie : 28,Chirurgies utérus / annexes : 816,actes ORL et stomato divers : 268,Chirurgie pour tumeurs malignes sein : 623,"Arthroscopies, Biopsies ostéo-articulaires : 268","Chirurgie Fractures, entorses, luxations, tractions : 8",Endoscopies digestives avec ou sans anesthésie : 736,Endoscopies digestives thérapeutiques et anesthésie : sé : 319,"Endoscopies génito-urinaires, avec ou sans anesthésie : 176",Maladies osseuses et arthropathies : 17,Chimiothérapie hors séances : 58,,,,,,          45,          18,"        13,2","         6,6","         5,4","      134,09","       23,94","      105,15",,           3,           2,,,,,,,,,,,,,,,,,,,,,,,,,"       0,865","       0,902","       0,908",                                      .z,                                      .z,                                      .z,                                      .z,,,      173293,,,"       49,02","       50,99","        60,8",,,86,94 ± 2,64% ± 11%,100% ± 0%,100% ± 0%,88% ± 4%,93% ± 6%,A,,,,           0,       83583,"    102619,6","        21,3",,,                                      .z,                                      .z,                                      .z
920300787,HÔPITAL AMERICAIN,OQN,TAA,CLI,T2,M2,C3,O2,,,,                                      .z,                                      .z,,,,,          66,           7,           4,           7,           7,          60,          18,          15,,,,,,,,,,,,,,,,,           1,           1,           1,,,           5,           1,    25459386,,,,,,,,,,,,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,Autres chirurgies gynécologiques autres que le sein : 0,actes ORL et stomato divers : 0,Cataractes : 0,Chirurgies utérus / annexes : 0,Greffes peau / parages hors brûlures : 0,Endoscopies digestives avec ou sans anesthésie : 0,affections médicales du nouveau né : 0,Cathétérismes thérapeutiques vasculaires et coronariens : 0,Endoscopies digestives thérapeutiques et anesthésie : sé : 0,"Endoscopies génito-urinaires, avec ou sans anesthésie : 0",,,,,,"      104,92","       57,57",          20,           3,"        9,22","      963,95","      302,45","      351,22",           1,"       94,58","       214,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,      711355,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,"        13,6",,"         1,5",                                      .z,                                      .z,                                      .z
920300837,CLINIQUE LES MARTINETS,OQN,TAA,CLI,T2,M2,C3,O2,"         6,9","        0,08","        0,19",                                      .z,                                      .z,           0,"        71,9","        10,8","        45,5",           3,,,,           2,          64,          11,          20,,         909,         928,         769,        2102,        2244,         244,           0,           0,       10353,           0,         678,        3424,,        2245,          21,           1,,,,,           4,           1,      626168,,,    11779149,,     9246897,,       23650,,           0,,           0,,,,    11749017,,                                      .z,,     -813373,,                                      .z,,       43833,,     4794519,,         350,,    -5903107,,    -6269769,,      366661,,           1,Chirurgie du sein : 18,Cataracte : 1276,Arthroscopie du genou : 48,Hernie enfant : 1,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 47,Cataractes : 1277,actes ORL et stomato divers : 241,"Chirurgies main, poignet : 134","Arthroscopies, Biopsies ostéo-articulaires : 122",Greffes peau / parages hors brûlures : 67,Endoscopies digestives avec ou sans anesthésie : 1454,Endoscopies digestives thérapeutiques et anesthésie : sé : 573,affections médicales du nouveau né : 669,"Endoscopies génito-urinaires, avec ou sans anesthésie : 52",Affections Cavité buccale et dents : 27,,,,,,"       22,71",           6,"        10,2",           2,"         2,8","       96,66","       21,25","       65,04",,"        6,37",           4,,"         0,3",,"         0,4",,         100,,           0,,           0,,"         5,6",,"        74,4",,"        74,6",,"      -194,8",,"      -183,4",,"        12,8",,"        89,3","       0,937","       0,921","       0,913",                                      .z,                                      .z,                                      .z,                                      .z,,,      249616,"       28,91","       76,76","       69,24","       81,61","        95,4",,,76,56 ± 4,9% ± 6%,96% ± 4%,55% ± 11%,95% ± 1%,N. Conc.,A,,,,          84,"    143484,5","     69754,4","        13,6",,"         1,9",                                      .z,                                      .z,                                      .z
920300845,MAISON MEDICALE N.D. DU LAC RUEIL,DGF,TAA,EBNL,T1,M1,,,"        85,6",           0,           0,                                      .z,                                      .z,           0,"        67,2",,,          32,,,,,,,,,         492,           0,           0,           8,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           1,,,,,,,,,,     7402695,,     5584357,,      825255,,           0,,      372693,,     1388316,,     7092062,,     5203362,,     -297835,,     -297835,,       69486,,    12009930,,     4505696,,     1723469,,     -239292,,     1962760,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,Soins palliatifs : 500,,,,,,,,,,"        6,15","        5,55",,,,"       84,32","        9,34","       69,78","         0,7",           1,"         3,5","         4,2",,"         0,9",,"      -418,7",,"        64,8",,"        41,3",,           2,,"        68,5",,"        22,3",,"       -12,3",,"        88,7",,"        90,8",,"        51,6",,"       0,927",,,"        34,4","         7,2",           0,"        28,3",,,,,,,,,"         0,1",,44,93 ± 2,N. Conc.,N. Conc.,73% ± 10%,N. Conc.,N. Conc.,A,,,,,,,          39,,,,,           0
920300936,CENTRE CHIRURGICAL VAL D'OR,OQN,TAA,CLI,T1,M1,C2,,"        20,7","        0,43","        6,41",                                      .z,                                      .z,           0,"       113,6","        53,4",,          16,,          12,          10,,          94,          12,,,        1058,        2375,           0,        1671,         889,           0,           0,           0,           0,           0,           0,        3181,,        2467,          57,           1,           1,,,,           7,,,,,,,    14458336,,       38817,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 13,Cataracte : 99,Arthroscopie du genou : 62,Hernie enfant : 1,RTU prostate : 15,Hernie adulte y compris cœlioscopie : 152,Chirurgies thoraciques majeures : 535,"Amygdalectomies, VG, drains transT : 223",Hernies : 179,Stimulateurs / défibrillateurs cardiaques : 154,Greffes peau / parages hors brûlures : 147,Endoscopies digestives avec ou sans anesthésie : 1016,Endoscopies digestives thérapeutiques et anesthésie : sé : 366,Infections respiratoires : 225,"Bronchites, bronchiolites et asthme : 87","Affections respiratoires, autres : 81",,,,,,"       16,41","         6,8","         6,8",           2,,"      174,97","       30,09","      133,25",,           2,"        9,63",,,,,,,,,,,,,,,,,,,,,,,,,"       0,926","       1,084",,                                      .z,                                      .z,                                      .z,                                      .z,,,      228191,,,"       27,13","       52,92","        34,5",,,67,94 ± 3,63% ± 11%,69% ± 10%,26% ± 10%,74% ± 4%,65% ± 12%,A,,,,,"    207019,5","    174014,9","        15,6",,,                                      .z,                                      .z,                                      .z
920301033,CLINIQUE DE LA PORTE DE ST CLOUD,OQN,TAA,CLI,T1,M1,C0,,"        99,2",           0,"        2,33",                                      .z,                                      .z,           0,"        19,6",,,           8,,,,          20,,,,,         127,           0,           0,           2,           0,           0,        6425,           0,           0,          60,           0,           0,,           0,           4,,,,,,,,       25624,,,    11838512,,     8165072,,       91130,,       15000,,           0,,,,    11367079,,                                      .z,,       28366,,                                      .z,,      487731,,     5170158,,     1133455,,     -386807,,    -1007195,,      620387,,           1,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,"Occlusions, sub-occlusions digestives : 0",Traumatismes du bassin et des membres : 0,,,,Radiothérapie hors séances : 65,Chimiothérapie hors séances : 14,Signes et symptômes : 33,Soins palliatifs : 5,"Autres Maladies immunitaires, du Sang, des Organes hémat : 2",,,,,,"        4,48","        2,86",,,,"       25,86","        9,71","       12,04","        0,11",           3,           1,,           4,,"         4,1",,"        59,3",,"         2,3",,"        45,3",,"         7,7",,"        46,6",,          85,,"       -32,3",,"       -12,4",,"        36,9",,"        80,3","       0,588",,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,92,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,Donnée Manquante,A,,,,,,,"         8,5",,,                                      .z,                                      .z,                                      .z
920803798,CLINIQUE DE LA DEFENSE,OQN,TAA,CLI,T1,M1,C0,,"        12,3","         0,2","         3,3",                                      .z,                                      .z,           0,"       110,2","        51,9",,          23,,,,,          31,          17,,,         562,        1151,           0,         923,        2200,           0,           0,           0,           0,           0,           0,        2851,,        1099,          35,,,,,,           5,,      921474,,,,,     5972800,,       49750,,           0,,       25750,,     3883799,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 9,Cataracte : 495,Arthroscopie du genou : 107,Hernie enfant : 0,RTU prostate : 9,Hernie adulte y compris cœlioscopie : 59,"Occlusions, sub-occlusions digestives : 7",Trauma crâniens : 0,"Chirurgies transurétrales, autres : 19",Ostéomyélites aigües (y compris vertébrales) et arthrite : 0,,Soins palliatifs : 117,"Autres Maladies immunitaires, du Sang, des Organes hémat : 38",Prise en charge médicale des tumeurs  système nerveux : 3,Prise en charge médicale des tumeurs malignes du tube di : 11,Signes et symptômes : 15,,,,,,"       17,39","        9,49","         4,4","         2,4","         0,2","      115,58","       25,89","       84,22","        0,97","         1,5",           3,,,,,,,,,,,,,,,,,,,,,,,,,"       1,847","       1,089",,                                      .z,                                      .z,                                      .z,                                      .z,,,      169414,,,"       64,07","       83,72","        60,1",,,77,60 ± 3,6% ± 5%,96% ± 4%,91% ± 6%,58% ± 4%,N. Conc.,A,,,,           0,"     99241,7","    138384,1","        20,3",,,                                      .z,                                      .z,                                      .z
920811775,UNITÉ D'AUTODIALYSE NEPHROCARE ILE DE FRANCE,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     1634583,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,                                      .z,                                      .z,                                      .z
930014428,CENTRE DE DIALYSE DE L'ESTREE,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,           0,           0,           0,           0,           0,           0,           0,           0,       10669,          26,           0,           0,,           0,,,,,,,,,,,,     3620494,,     3514252,,           0,,           0,,           0,,,,     2688743,,                                      .z,,      447790,,                                      .z,,      453051,,     2411995,,           0,,     1327470,,      526454,,      801015,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"        25,7",,"        12,4",,         100,,           0,,           0,,           0,,"        85,9",,"        32,3",,"        71,5",,"       180,2",,"        47,4",,"       138,9",,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,,,,,                                      .z,                                      .z,                                      .z
930021480,GHI LE RAINCY-MONTFERMEIL,DGF,TAA,CH,T3,M3,C3,O4,"        11,8","        1,32","       10,79",,,"        41,9","        74,1",          99,"        68,5",         296,          15,           5,          10,          14,          57,          10,          43,,       13980,        3398,        2603,        3339,        2402,         670,        3587,        8343,           0,         708,        2162,        5685,       43481,        2725,         117,           1,           1,,           1,,          11,           2,    23534648,,   137722594,,    96482710,,    10289120,,     1046149,,     3852090,,    10082959,,   127572653,,   112498288,,     -151817,,     -789612,,    10336129,,    71580324,,    28746153,,    18232521,,    21682261,,    -3449740,,           1,,Chirurgie du sein : 49,Cataracte : 1048,Arthroscopie du genou : 51,Hernie enfant : 0,RTU prostate : 5,Hernie adulte y compris cœlioscopie : 235,Cataractes : 1049,Stimulateurs / défibrillateurs cardiaques : 320,Chirurgies majeures orthopédiques (dont hanche et fémur : 345,Hernies : 275,"Amygdalectomies, VG, drains transT : 217",affections médicales du nouveau né : 2215,Infections respiratoires : 966,"Bronchites, bronchiolites et asthme : 577",Endoscopies digestives avec ou sans anesthésie : 805,Cathéthérismes diagnostiques vasculaires et coronariens : 677,,,,,,"       190,4","      117,49","       22,35","        11,6","        9,28","     1551,98","      227,13","     1022,75","       15,21","        99,1","      187,79","         7,4",,"         7,3",,"        49,1",,"         2,8",,"        51,2",,"         3,2",,"        81,5",,"        78,4",,          62,,"        52,2",,"       247,9",,"        64,4",,"       1,043","       0,977","       0,888","        23,4","         8,5","        22,1","        21,9",      623930,,      165552,"       21,09","       84,12","       41,41","       70,71","       109,2","        12,4",,89,76 ± 4,59% ± 11%,66% ± 10%,48% ± 11%,80% ± 3%,75% ± 11%,A,,,,          64,"     15244,5",       63193,"        19,3","         1,3","         2,6",,,           0
930022603,CENTRE DE DIALYSE DE MONTFERMEIL,OQN,TAA,CLI,T0,,,,,,,                                      .z,                                      .z,,,,,,,,,,,,,,           0,           0,           0,           0,           0,           0,           0,           0,        6663,           0,           0,           0,,           0,,,,,,,,,,,,,,     1883884,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,,,,,,,,,,                                      .z,                                      .z,                                      .z
930100011,HÔPITAL RENE MURET,APs,TAA,CHR,T1,M2,C1,,"        10,9","         0,5","       16,64",                                      .z,                                      .z,           0,"        79,4",,,          61,,,,           5,           0,           0,,,        1104,          20,           0,        1268,           0,           0,           0,           0,           0,           3,           0,           0,,          49,          10,,,,,,,,,,  6470343939,,  4314649920,,  1219769073,,   772553866,,   165754820,,   596089923,,  6064662679,,  5032507828,,   -71669106,,   -89933625,,   382250824,,  5786736052,,  2441959199,,   828821531,,   854890689,,   -26069159,,           1,,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 9,"Occlusions, sub-occlusions digestives : 5",Trauma crâniens : 2,Intervention  peau et tissu sous-cutané : 2,"Bronchites, bronchiolites et asthme : 0",Toxicomanies et alcoolisme : 1018,Troubles mentaux d'origine organique et retards mentaux : 448,Soins palliatifs : 207,"Névroses, psychoses et autres troubles mentaux : 126",Infections respiratoires : 65,,,,,,"       32,51","       29,81",,,,"      816,33","       57,25","      659,91","       14,57","        14,1","        70,5","         6,3",,"         5,6",,"        70,4",,"         6,4",,"        51,2",,"         6,8",,"        68,1",,"        60,5",,"        51,5",,"        49,9",,"       360,9",,"        57,5",,"       1,174","        1,05",,"        21,1",           6,"        16,1","        20,4",,,,,,           0,,,,,87,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,A,,,,,,,"        24,9",,,,,           0
930100037,HÔPITAL AVICENNE,APs,TAA,CHR,T3,M4,C3,,"        18,1","        8,71","       14,22",                                      .z,                                      .z,          44,"        81,1","        75,6",,         319,          21,           4,          16,          85,         112,          16,           0,           0,       11734,        3750,           9,        7112,        1738,         852,        9876,           0,           0,        4673,           0,        5323,       21596,        3677,         113,           2,           1,           1,,,           8,,    38433674,,  6470343939,,  4314649920,,  1219769073,,   772553866,,   165754820,,   596089923,,  6064662679,,  5032507828,,   -71669106,,   -89933625,,   382250824,,  5786736052,,  2441959199,,   828821531,,   854890689,,   -26069159,,           1,,Chirurgie du sein : 27,Cataracte : 916,Arthroscopie du genou : 71,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 136,Cataractes : 916,Chirurgies majeures orthopédiques (dont hanche et fémur : 371,Chirurgies thoraciques majeures : 230,Hernies : 196,Chirurgie inter spécialités : 296,"Affections respiratoires, autres : 1165",Infections respiratoires : 872,"Autres Maladies immunitaires, du Sang, des Organes hémat : 608","Bronchites, bronchiolites et asthme : 832",Explorations et surveillance pour maladies infectieuses : 452,,,,,,"      243,57","      138,52","        23,6","        17,5",,"     1760,07","      304,44","      1157,5","       23,43","      160,49","      114,21","         6,3",,"         5,6",,"        70,4",,"         6,4",,"        51,2",,"         6,8",,"        68,1",,"        60,5",,"        51,5",,"        49,9",,"       360,9",,"        57,5",,"       1,019","       1,021","       0,831","        21,1",           6,"        16,1","        20,4",      579606,,      270244,,,"       31,67","       72,45","        49,4",,,82,63 ± 5,20% ± 9%,66% ± 10%,10% ± 7%,81% ± 3%,65% ± 17%,C,,,,,"      9517,4","     66120,8","        23,8","         2,6",,,,           0
