finess,zone,A1bis,A2bis,A3bis,A4bis,A5bis
060000528,93,"         0,7","         0,6",,"         0,2",
060010949,93,,,,,
060021276,93,,,,,
060021417,93,"         0,5","         1,1","         0,2","         3,5",
060022845,93,,,,,
060780442,93,           0,"         0,7",,"         1,5",
060780491,93,"         1,2","         1,1",,"         1,4",
060780517,93,           1,"         1,6","         1,6","         2,6",
060780590,93,"         0,4","         0,6","         0,1","         0,7",
060780665,93,"         0,3","         0,3",           0,"         0,6",
060780699,93,           0,,"         0,2","         0,7",
060780715,93,"         1,7","         2,7","         2,3","         3,4",
060780723,93,"         1,1","         1,1",,"         1,5",
060780756,93,"         0,6","         0,7","         2,9","         0,6",
060780897,93,"         1,2","         1,2","         2,5","         0,6",
060780947,93,"         0,8","         0,6",,"         0,7",
060780954,93,"         1,8","         1,1","         1,8","         0,4",
060780988,93,           2,"         1,3","         2,3","         0,7",
060781200,93,"         0,8","         0,9","         0,2","         0,9",
060785011,93,"         5,8","         5,1",           5,"         1,9",
060785219,93,"         0,6","         0,1",,           0,
060791761,93,"         0,4","         0,4","         0,1","         0,2",
060791811,93,"         0,4",           0,,           0,
060791860,93,,,,,
060792850,93,,,,,
060792900,93,,,,,
060792926,93,,,,,
060794013,93,"         0,4","         0,3",,           0,
060800166,93,"         0,9","         1,4",           0,"         1,8",
130001647,93,"         1,5","         0,7",,"         0,4",
130001928,93,"         0,1",           0,,,
130002694,93,"         0,1",           0,,,
130008253,93,"         0,2","         0,4","         2,4","         1,1",
130034531,93,,,,,
130037922,93,"         0,7","         1,1",,"         0,8",
130038003,93,,,,,
130041767,93,,,,,
130041916,93,"         3,5","         2,1","         4,6","         1,4",
130042096,93,,,,,
130043664,93,"         2,3","         2,7",           0,"         2,3",
130780521,93,"         3,6","         3,3","         5,3",           1,
130781255,93,"         0,1",           0,,,
130781289,93,"         0,4","         0,5",           0,"         1,1",
130781339,93,"         0,1",           0,,,
130781370,93,"         0,6","         0,6",           0,"         0,9",
130781446,93,"         0,9","         0,6","         1,5","         0,3",
130781479,93,"         1,3","         1,6","         0,7","         1,8",
130781867,93,"         0,2","         0,2",,"         0,7",
130782071,93,"         0,5","         0,7",           0,"         1,6",
130782147,93,"         0,8",           1,           0,"         1,7",
130782162,93,"         0,6","         0,6",           0,"         1,2",
130782634,93,"         1,3","         0,8",           2,"         0,3",
130782675,93,"         0,3","         0,5",,"         1,1",
130783152,93,           0,,,,
130783236,93,"         2,6","         2,9","         6,2","         1,1",
130783293,93,"         4,7","         2,9",           0,"         0,8",
130783327,93,"         0,8","         0,8","         3,2","         1,1",
130783665,93,"         0,4","         0,5","         0,7","         0,8",
130783723,93,"         0,3","         1,6",,"         2,9",
130783772,93,           0,           1,,"         2,2",
130783962,93,"         0,3","         0,2",,           2,
130784051,93,"         0,8",           2,,"         0,5",
130784226,93,"         0,2",,,,
130784234,93,"         1,5","         0,9",,"         0,1",
130784481,93,,,,,
130784713,93,"         1,4","         1,7","         3,1","         1,7",
130784903,93,"         0,2",           0,,"         0,9",
130785389,93,"         0,3","         0,5",,           2,
130785512,93,"         0,5","         0,4","         1,3","         0,1",
130785652,93,"         3,2","         2,9","         4,7","         2,3",
130785678,93,"         0,8","         0,4","         0,3","         0,4",
130786049,93,,,,,
130786361,93,"         1,6","         2,1",           0,"         3,3",
130786445,93,           0,"         0,2","         3,2","         0,1",
130786742,93,"         0,8","         0,9",,"         0,4",
130789159,93,"         0,2",           0,,,
130789274,93,"         0,9","         0,6","         1,7","         0,5",
130789316,93,"         1,5","         0,8","         3,4","         0,5",
130804297,93,"         1,8",           1,,"         0,4",
130809809,93,,,,,
130810740,93,"         1,1","         1,2",,"         3,1",
130811102,93,,,,,
830012688,93,,,,,
830100103,93,"         0,6",           1,           0,"         1,2",
830100251,93,"         0,5","         0,9","         0,1","         0,7",
830100319,93,"         1,2","         1,1",,"         0,9",
830100327,93,"         0,3","         0,5","         0,1","         1,2",
830100368,93,"         0,4","         0,6",           0,"         0,9",
830100392,93,"         0,8","         0,6",,"         0,8",
830100418,93,"         0,2","         0,5",           0,"         0,8",
830100434,93,"         0,8","         1,2","         4,4","         3,1",
830100459,93,"         0,5","         1,2","         1,2","         2,6",
830100475,93,"         0,2","         0,5",,"         0,8",
830100517,93,"         0,8","         0,6","         1,5","         0,2",
830100525,93,"         1,2",           1,           2,"         0,5",
830100533,93,"         1,1","         0,7","         1,6","         0,2",
830100566,93,"         1,8","         1,2","         2,3","         0,4",
830100574,93,"         1,4","         1,3",,"         0,5",
830100590,93,"         0,3","         0,1","         0,9",           0,
830100616,93,"         3,7","         2,1","         4,1","         0,8",
830100855,93,"         0,2","         0,1",,,
830200523,93,"         0,4","         0,7",,"         0,7",
830215687,93,,,,,
840000012,93,"         0,3","         0,2","         0,5","         0,1",
840000046,93,"         0,5","         0,1","         1,9",           0,
840000087,93,"         0,6","         0,5","         1,7","         0,1",
840000111,93,"         0,1",           0,,           0,
840000129,93,"         0,1",           0,           0,           0,
840000285,93,"         0,3","         1,1","         2,4",           1,
840000327,93,           0,"         0,5",,"         0,1",
840000350,93,"         0,5",           0,,,
840000400,93,"         0,4","         0,8",,"         1,2",
840000467,93,"         0,3","         0,2",           0,"         0,6",
840004659,93,"         0,5","         0,2","         1,6","         0,1",
840006597,93,"         3,1",           2,"         3,2",           1,
840007850,93,,,,,
840011043,93,,,,,
840013270,93,"         0,2","         0,5",           0,"         0,6",
840013312,93,"         0,5","         0,6",,"         0,3",
840013445,93,"         0,4","         1,2",,"         1,9",
840017172,93,"         0,5","         1,2",,           1,
840017222,93,,,,,
840017461,93,,,,,
840019053,93,,,,,
2A0000014,94,"        22,8","        19,1","        36,3","         7,4",
2A0000139,94,"         1,3","         7,5",           0,"        21,5",
2A0000154,94,"         8,2","         4,4","         7,1","         9,7",
2A0000386,94,           2,           0,,,
2A0002606,94,,,,,
2B0000020,94,"        24,4",          17,"        35,2","         5,6",
2B0000079,94,"         0,6","         1,8",,"        24,4",
2B0000145,94,"        12,8","         8,8","        17,9","        15,1",
2B0000392,94,           7,"        13,9",,"         5,3",
2B0004246,94,"         1,5","         0,2",,           0,
2B0005342,94,,,,,
