finess,rs,champ_pmsi,taa,cat,taille_MCO,taille_M,taille_C,taille_O,A7,A8,A9,A10,A11,A12,A13,A14,A15,CI_AC1,CI_AC2,CI_AC3,CI_AC4,CI_AC5,CI_AC6,CI_AC7,CI_AC8,CI_AC9,CI_A1,CI_A2,CI_A3,CI_A4,CI_A5,CI_A6,CI_A7,CI_A8,CI_A9,CI_A10,CI_A11,CI_A12,CI_A13,CI_A14,CI_A15,CI_E1,CI_E2,CI_E3,CI_E4,CI_E4_V2,CI_E5,CI_E6,CI_E7,CI_E7_V2,CI_F1_D,CI_F1_O,CI_F2_D,CI_F2_O,CI_F3_D,CI_F3_O,CI_F4_D,CI_F4_O,CI_F5_D,CI_F5_O,CI_F6_D,CI_F6_O,CI_F7_D,CI_F7_O,CI_F8_D,CI_F8_O,CI_F9_D,CI_F9_O,CI_F10_D,CI_F10_O,CI_F11_D,CI_F11_O,CI_F12_D,CI_F12_O,CI_F13_D,CI_F13_O,CI_F14_D,CI_F14_O,CI_F15_D,CI_F15_O,CI_F16_D,CI_F16_O,CI_F17_D,CI_F17_O,CI_A16_1,CI_A16_2,CI_A16_3,CI_A16_4,CI_A16_5,CI_A16_6,CI_A18_1,CI_A18_2,CI_A18_3,CI_A18_4,CI_A18_5,CI_A17_1,CI_A17_2,CI_A17_3,CI_A17_4,CI_A17_5,CI_DF1,CI_DF2,CI_DF3,CI_DF4,CI_DF5,CI_RH1,CI_RH2,CI_RH3,CI_RH4,CI_RH5,CI_RH6,CI_RH7,CI_RH8,CI_RH9,CI_RH10,CI_RH11,F1_D,F1_O,F2_D,F2_O,F3_D,F3_O,F4_D,F4_O,F5_D,F5_O,F6_D,F6_O,F7_D,F7_O,F8_D,F8_O,F9_D,F9_O,F10_D,F10_O,F11_D,F11_O,F12_D,F12_O,P1,P2,P3,P4,P5,P6,P7,P8,P8new,P9,P10,P11,P12,P13,P14,P15,P16,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,RH1,RH2,RH3,RH4,RH5,RH6,RH8,RH9,RH10
750300774,CLINIQUE JOUVENET,OQN,TAA,CLI,T2,M1,C4,,                                      .c,"        0,37","        0,63",                                      .z,                                      .z,           0,,"        49,4",,,,,,,          92,          19,,,          84,        4387,           0,          31,        7863,           0,           0,           0,           0,           0,           0,       12192,,           4,          15,,,,,,          12,,,,,,,    15411456,,        5000,,           0,,        5000,,       19879,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,"      1,0181",Chirurgie du sein : 0,Cataracte : 4334,Arthroscopie du genou : 182,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Cataractes : 4348,"Chirurgies main, poignet : 3058",Chirurgies majeures orthopédiques (dont hanche et fémur : 869,"Arthroscopies, Biopsies ostéo-articulaires : 927",Autres chirurgies ophtalmo : 380,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 24",Maladies osseuses et arthropathies : 14,Autres affections rhumatologiques : 16,Troubles du rythme/conduction : 0,"Autres Maladies immunitaires, du Sang, des Organes hémat : 1",,,,,,"        26,7",           3,          16,"         7,7",,"      137,92","       33,24","       98,73",,,"        5,95",,,,,,,,,,,,,,,,,,,,,,,,,"       0,619","        0,94",,                                      .z,                                      .z,                                      .z,                                      .z,,,      387500,,,"       64,19","       89,11","       188,1",,,93,85 ± 2,24% ± 9%,100% ± 0%,100% ± 0%,99 ± 1,,A,,,,,"    176782,9","    205548,1","         7,3",,,                                      .z,                                      .z,                                      .z
750300840,CLINIQUE DE LA MUETTE,OQN,TAA,CLI,T2,M1,C3,O3,                                      .c,"        0,08","         0,2",                                      .z,                                      .z,           0,,          41,"        73,8",,,,,,          30,          20,          28,,        1701,        1596,        1738,        3554,        5953,         586,           0,           0,           0,           0,        1567,        9019,,        1263,          12,,,,,,           7,           1,     5465396,,,,,    10671332,,       65650,,           0,,        5000,,        2876,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,           1,Chirurgie du sein : 132,Cataracte : 2520,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 101,Cataractes : 2538,Autres chirurgies gynécologiques autres que le sein : 2365,Chirurgie esthétique et de confort : 414,Chirurgies utérus / annexes : 1042,Autres chirurgies ophtalmo : 165,affections médicales du nouveau né : 1562,"Endoscopies génito-urinaires, avec ou sans anesthésie : 1053",Autres affections appareil génital masculin : 25,Transferts précoces de nouveau nés : 24,Autres affections appareil génital féminin : 34,,,,,,"        83,8","         5,2","        35,4","         7,4","        34,6","      131,41","       29,61","       96,18",,"        1,46","        4,16",,,,,,,,,,,,,,,,,,,,,,,,,"       0,924","       0,757","       0,867",                                      .z,                                      .z,                                      .z,                                      .z,,,      358814,"       38,61","       97,61","       76,39","       85,59","       138,3",,,96,46 ± 3,0% ± 0%,96% ± 4%,81% ± 9%,72 ± 4,,A,,,,          32,"     92734,9","     51566,7","        11,3",,"         0,4",                                      .z,                                      .z,                                      .z
750300857,MAISON DE SANTÉ REMUSAT,OQN,TAA,CLI,T1,M1,C2,,                                      .c,"         0,1","        1,41",                                      .z,                                      .z,           0,,"        34,3",,,,,,,          47,           5,,,          29,         949,           1,          17,         785,           4,           0,           0,           0,           0,           0,        1670,,          55,          25,,,,,,           4,,      378120,,,     3380452,,     2518235,,        1000,,           0,,        1000,,         405,,     3383397,,                                      .z,,     -314324,,                                      .z,,      -56615,,     2989038,,      351102,,      586325,,      -13785,,      600111,,"       1,016",Chirurgie du sein : 20,Cataracte : 0,Arthroscopie du genou : 81,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 9,Greffes peau / parages hors brûlures : 163,"Arthroscopies, Biopsies ostéo-articulaires : 89",Chirurgie esthétique et de confort : 279,Chirurgie du sein hors TM : 150,Chirurgies majeures orthopédiques (dont hanche et fémur : 235,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 9",Médecine inter spécialités : 0,Pathologies ORL et Stomato autres : 0,Maladies osseuses et arthropathies : 2,Suivi thérap.d'affections connues : 2,,,,,,"        16,6","         1,4","        10,9","         2,5",,          33,           6,          26,,,           1,,"        -0,1",,"        -1,7",,,,,,"        14,2",,           5,,"        79,8",,"        74,1",,"        -1,5",,"        63,3",,"        34,7",,"        65,2","       0,605","       0,884","       0,618",                                      .z,                                      .z,                                      .z,                                      .z,,,      176113,,,"       43,91","       68,13","        80,4",,,95,95 ± 2,78% ± 9%,100% ± 0%,98% ± 3%,96 ± 1,,A,,,,,       56876,"     46365,8","         8,5","         0,4",,                                      .z,                                      .z,                                      .z
750300881,CLINIQUE DU TROCADERO,OQN,TAA,CLI,T2,M2,C3,,                                      .c,"         0,1","        0,13",                                      .z,                                      .z,           0,,"        32,5",,,,,,,          50,          26,,,        1621,        2144,           6,        7174,        3605,          80,           0,           0,           0,           0,           0,        6212,,        8996,          27,,,,,,           9,,,,,    11849095,,     9593519,,       42000,,           0,,        5000,,         789,,    10814126,,                                      .z,,      285779,,                                      .z,,      649667,,     5598813,,      761338,,     -366783,,     -745338,,      378558,,"      1,0273",Chirurgie du sein : 162,Cataracte : 0,Arthroscopie du genou : 69,Hernie enfant : 4,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 71,"Chirurgies main, poignet : 989",Chirurgies utérus / annexes : 649,Greffes peau / parages hors brûlures : 593,Chirurgie esthétique et de confort : 675,Chirurgies rectum/anus (hors résections) : 365,Endoscopies digestives avec ou sans anesthésie : 4819,Endoscopies digestives thérapeutiques et anesthésie : sé : 1759,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 50","Autres affections hépatiques, voies biliaires : 558",Affections hépatiques sévères et affections du pancréas : 398,,,,,,"        27,9",           9,"         9,8","         6,2","         1,9","      109,48","       27,06","       77,16",,"        2,26",           3,,"         8,7",,"         5,4",,         100,,"         1,2",,          21,,,,          68,,"        47,3",,"       -25,2",,"       -12,4",,"        16,3",,"        54,1","       0,545","       0,751","       0,616",                                      .z,                                      .z,                                      .z,                                      .z,,,      282335,,,"       59,18","       54,22","        66,5",,,90,78 ± 2,5% ± 5%,93% ± 6%,100% ± 0%,83 ± 3,,A,,,,           0,"    119636,8","    183598,8",          13,,,                                      .z,                                      .z,                                      .z
750300915,CLINIQUE INTERNATIONALE PARC MONCEAU,OQN,TAA,CLI,T2,M2,C3,,                                      .c,"        0,39","        1,48",                                      .z,                                      .z,           0,         155,"        33,7",,          12,,,,,          78,          15,,,        1163,        2264,          10,        2146,        1580,          39,           0,           0,       14845,        1209,           0,        3913,,        2214,          67,,,,,,,,,,,    18725726,,    13294373,,       40000,,           0,,        3000,,        1204,,    17766773,,                                      .z,,      195269,,                                      .z,,      572241,,     8998775,,     2808103,,    -1625667,,    -1875518,,      238180,,           1,Chirurgie du sein : 132,Cataracte : 199,Arthroscopie du genou : 30,Hernie enfant : 1,RTU prostate : 43,Hernie adulte y compris cœlioscopie : 83,Chirurgies rachis/moelle : 67,"Chirurgies main, poignet : 189",Chirurgies utérus / annexes : 338,Chirurgie esthétique et de confort : 476,Ligatures veines : 509,Endoscopies digestives avec ou sans anesthésie : 1002,"Endoscopies génito-urinaires, avec ou sans anesthésie : 286",Endoscopies digestives thérapeutiques et anesthésie : sé : 488,Autres affections appareil génital masculin : 198,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 48",,,,,,"       36,88","        15,2","        14,4","         5,2",,"      146,25","       36,77","       92,48",,          12,           5,,"         5,1",,           3,,         100,,"         4,9",,          58,,,,"        69,9",,"        12,3",,"       -38,5",,"       -33,4",,"        29,5",,"        79,8","       1,063","       1,022","       0,768",                                      .z,                                      .z,                                      .z,                                      .z,,,,,,"        39,1","       62,57","        51,2",,,97,63 ± 3,13% ± 7%,89% ± 7%,78% ± 9%,93 ± 2,,A,,,,,       88220,"     80115,5","        41,7",,,                                      .z,                                      .z,                                      .z
750300931,CLINIQUE SAINTE-THERESE,OQN,TAA,CLI,T1,M1,C1,O4,                                      .c,           0,"        0,37",                                      .z,                                      .z,           0,,"        42,9","        89,4",,,,,,           4,           8,          31,,        1584,         160,        1655,         181,         477,         506,           0,           0,           0,           0,        1580,        1519,,         224,           7,,,,,,           2,           1,  5936567600,,,     6180417,,     4482986,,       24650,,           0,,        1000,,        2121,,     6116642,,                                      .z,,      324803,,                                      .z,,      425199,,     2355599,,      408324,,     -896526,,     -532458,,     -364067,,           1,Chirurgie du sein : 17,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgies utérus / annexes : 412,Ligatures veines : 65,Autres chirurgies gynécologiques autres que le sein : 78,Affections de l'appareil génital féminin sans acte opéra : 44,Chirurgie du sein hors TM : 15,affections médicales du nouveau né : 1551,"Endoscopies génito-urinaires, avec ou sans anesthésie : 155",Transferts précoces de nouveau nés : 36,Infections appareil génital masculin : 9,Mort-nés : 0,,,,,,"       16,93","         1,6","         0,2",           3,"        11,3","       61,67","       12,02","       48,65",,,           1,,           1,,"         6,1",,"        71,8",,           1,,"        94,3",,"         6,5",,"        63,2",,"        88,3",,"       -31,8",,"       -53,5",,          52,,"        72,2","       0,848","       0,942","       0,865",                                      .z,                                      .z,                                      .z,                                      .z,,,      211567,"       38,99","       98,34","       74,88","        8,33","        27,1",,,93,81 ± 2,39% ± 11%,100% ± 0%,91% ± 6%,89 ± 3,,,,,,          69,"     33239,3",     1617075,"        20,2",,           1,                                      .z,                                      .z,                                      .z
750301137,CLINIQUE ALLERAY LABROUSTE,OQN,TAA,CLI,T2,M2,C2,,                                      .c,"        0,41","        2,41",                                      .z,                                      .z,           0,"        79,4","        42,8",,          35,           8,           3,,           9,         104,          24,,,        2797,        3326,           0,        3969,        1810,           2,        3968,           0,           0,           5,           0,        4950,,        1880,          44,,,,,,,,     3654730,,,    25557658,,    24944973,,      153150,,           0,,        5000,,,,    25197498,,                                      .z,,    -1190324,,                                      .z,,     -191911,,    14858650,,     3715995,,     -666586,,    -2571483,,     1904894,,"      1,0067",Chirurgie du sein : 119,Cataracte : 0,Arthroscopie du genou : 285,Hernie enfant : 0,RTU prostate : 86,Hernie adulte y compris cœlioscopie : 129,Autres chirurgies vasculaires : 444,Stimulateurs / défibrillateurs cardiaques : 342,Ligatures veines : 470,Chirurgie de la cheville ou du pied : 582,Chirurgies majeures orthopédiques (dont hanche et fémur : 377,Cathétérismes thérapeutiques vasculaires et coronariens : 1154,Endoscopies digestives avec ou sans anesthésie : 1033,Cathéthérismes diagnostiques vasculaires et coronariens : 1068,Cathétérismes thérapeutiques vasculaires et coronariens : 768,Affections cardiovasculaires sans acte opératoire de la : 623,,,,,,"        41,3","        17,3","        17,2","         5,4","         0,2","      251,11","       45,94","      136,93",,          10,"       58,24",,"         1,4",,"        -0,7",,,,,,"        51,4",,,,"        57,6",,"        89,4",,"       -37,2",,"        -9,7",,"        40,8",,"       121,3","       0,879","       0,929",,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,"       35,18","       64,45","        34,4",,,96,68 ± 4,26% ± 10%,58% ± 11%,71% ± 10%,78 ± 5,,,,,,           0,"    104578,7","     94621,7",         130,,,                                      .z,                                      .z,                                      .z
750301145,CLINIQUE DU MONT LOUIS,OQN,TAA,CLI,T3,M2,C3,,                                      .c,"        0,14","        2,03",                                      .z,                                      .z,           0,"        30,2","        56,9",,          21,,,,           8,          76,          20,,,         565,        3490,           2,        4366,        4129,         675,         958,           0,           0,           0,           0,        7449,,        4509,          25,           1,,,,,          10,,,,,,,    14143741,,      202746,,           0,,        5000,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,"      1,0114",Chirurgie du sein : 39,Cataracte : 829,Arthroscopie du genou : 221,Hernie enfant : 1,RTU prostate : 11,Hernie adulte y compris cœlioscopie : 267,Cataractes : 832,Greffes peau / parages hors brûlures : 397,Circoncisions : 715,actes ORL et stomato divers : 493,Chirurgie de la cheville ou du pied : 580,Endoscopies digestives avec ou sans anesthésie : 3328,Endoscopies digestives thérapeutiques et anesthésie : sé : 945,Autres gastroentérites et maladies diverses du tube dige : 58,"Endoscopies génito-urinaires, avec ou sans anesthésie : 13",Cathétérismes thérapeutiques vasculaires et coronariens : 47,,,,,,"       48,32","       18,22","        22,4",           5,"         1,5","      160,01",          44,"       81,82","         0,5",           2,"       31,69",,,,,,,,,,,,,,,,,,,,,,,,,"       0,869","       0,869","       0,746",                                      .z,                                      .z,                                      .z,                                      .z,,,      256618,,,"       54,18","       75,67","        93,8",,,83,78 ± 3,26% ± 10%,99% ± 2%,50% ± 11%,81 ± 2,,A,,,,           0,"     84942,4","     82897,7","        27,3","         0,7",,                                      .z,                                      .z,                                      .z
750301160,CLINIQUE DES MAUSSINS,OQN,TAA,CLI,T1,M1,C3,,                                      .c,"        0,35","        1,22",                                      .z,                                      .z,           0,,"        52,7",,,,,,,         118,          14,,,         114,        5136,           0,         151,        1786,           0,           0,           0,           0,           0,           0,        6886,,          75,          13,,,,,,          11,,     2767889,,,    12943993,,    13894382,,        3000,,           0,,        3000,,,,    12441067,,                                      .z,,     -489411,,                                      .z,,      383449,,     5263573,,           0,,    -5905442,,    -6361607,,      456165,,"      1,0111",Chirurgie du sein : 1,Cataracte : 0,Arthroscopie du genou : 3575,Hernie enfant : 0,RTU prostate : 19,Hernie adulte y compris cœlioscopie : 29,"Arthroscopies, Biopsies ostéo-articulaires : 3886",Chirurgies majeures orthopédiques (dont hanche et fémur : 911,Chirurgie de la jambe : 704,"Chirurgies main, poignet : 255",Chirurgie de la cheville ou du pied : 174,Maladies osseuses et arthropathies : 162,Autres affections du système nerveux : 5,"Phlébites, varices et autres troubles vasculaires d'orig : 5",Signes et symptômes : 2,"Autres séj. sans acte, avec anesthésie, en ambulatoire : 10",,,,,,"       28,15","        6,95","        12,4",           7,,"      106,82","       24,32","        77,5",,           2,           3,,"        -0,7",,"         2,9",,         100,,           0,,           0,,"         4,3",,"        78,6",,"        75,5",,"      -186,6",,"      -173,3",,"        14,7",,"        94,4","       0,663","       0,963",,                                      .z,                                      .z,                                      .z,                                      .z,,,      319883,,,"        25,8","        34,9",          58,,,93,77 ± 2,5% ± 5%,99% ± 2%,98% ± 3%,95 ± 2,,A,,,,,"    142007,6","    203601,7",          17,,,                                      .z,                                      .z,                                      .z
750712184,AP-HP,APs,TAA,CHR,T5,M5,C5,O5,                                      .c,"        5,65","        7,99","        0,78","         1,1","        30,7","        70,8","        91,7","        69,8",        8307,         512,         302,         729,        1167,        3538,         216,         987,          31,      350044,      143278,       49254,      242886,       40568,       17974,      117777,       92927,       41574,       62984,       37302,      185283,      907243,       76638,         205,          36,          32,           7,          14,,         303,           3,  1253823043,,  6397663823,,  4315230966,,  1246106718,,   758415334,,   194014348,,   586275263,,  6061003299,,  5035591750,,  -102887609,,  -114576863,,   280377418,,  5416442080,,  2212972303,,   667687637,,   790379141,,  -122691504,,"      1,0165",,Chirurgie du sein : 2318,Cataracte : 9466,Arthroscopie du genou : 1265,Hernie enfant : 1422,RTU prostate : 1406,Hernie adulte y compris cœlioscopie : 3274,Cataractes : 9055,Chirurgies majeures orthopédiques (dont hanche et fémur : 9121,"Chirurgies transurétrales, autres : 7061",Chirurgie inter spécialités : 8006,Autres chirurgies gynécologiques autres que le sein : 6391,affections médicales du nouveau né : 38521,Signes et symptômes : 40509,"Autres Maladies immunitaires, du Sang, des Organes hémat : 16010",Chimiothérapie hors séances : 18522,Infections respiratoires : 11972,,,,,,"      7395,6","      3708,9",         775,"       697,5","       234,3","     74079,5","     10219,7",       51084,"      1031,4","      5542,9","      6201,5","         5,3",,"         4,2",,"        63,5",,"         7,9",,"        48,5",,"         7,9",,"        63,9",,"        62,2",,"        47,6",,"        40,2",,         338,,"        31,8",,"       1,026","       1,073","       0,993","        21,6",           6,"        16,5","        21,3",      649915,,      294278,"       23,74","       81,27","       22,04","       46,31","        85,5","         8,3",,,,,,,,,,,,,          45,"     15637,8","     85216,5",          17,"         1,1","         2,5",,,           0
750790164,CENTRE MÉDICO-CHIRURGICAL ORL ET OPHTALMO,OQN,TAA,CLI,T1,,C1,,                                      .c,"        2,13",           0,                                      .z,                                      .z,,,,,,,,,,,           2,,,           0,           0,           0,           0,         140,           0,           0,           0,           0,           0,           0,         141,,           0,           3,,,,,,           2,,,,,,,      118069,,        1000,,           0,,        1000,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,"      1,0166",Chirurgie du sein : 0,Cataracte : 57,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgies ophtalmo lourdes : 69,Cataractes : 56,Autres chirurgies ophtalmo : 10,Chirurgie esthétique et de confort : 1,Allogreffes de cornées : 3,,,,,,,,,,,"         5,4","         0,4","         2,4","         0,2",,           3,           3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,       15583,,,         100,         100,          32,,,81,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,C,,,,,       42800,"      9418,8",,,,                                      .z,                                      .z,                                      .z
750801441,HÔPITAL BROCA/LA ROCHEFOUCAULT,APs,TAA,CHR,T1,M2,C1,,                                      .c,"        0,14","        9,75",                                      .z,                                      .z,           0,"        98,2",,,          10,,,,           5,,,,,         242,           5,           0,        1875,           0,           0,           0,           0,           0,           0,           0,           0,,           0,           2,,,,,,,,,,  6397663823,,  4315230966,,  1246106718,,   758415334,,   194014348,,   586275263,,  6061003299,,  5035591750,,  -102887609,,  -114576863,,   280377418,,  5416442080,,  2212972303,,   667687637,,   790379141,,  -122691504,,"      1,0165",,Chirurgie du sein : 0,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Traumatismes du bassin et des membres : 1,Trauma crâniens : 0,"Bronchites, bronchiolites et asthme : 0",Intervention  peau et tissu sous-cutané : 0,"Occlusions, sub-occlusions digestives : 2",Troubles mentaux d'origine organique et retards mentaux : 1965,Explorations et surveillance pour maladies et troubles m : 0,"Névroses, psychoses et autres troubles mentaux : 10","Cardiopathies, valvulopathies : 32",Affections dégénératives du système nerveux : 8,,,,,,"       28,68","       26,38",,,,"       855,2","        53,6","       724,9","        10,4","         7,9","        58,4","         5,3",,"         4,2",,"        63,5",,"         7,9",,"        48,5",,"         7,9",,"        63,9",,"        62,2",,"        47,6",,"        40,2",,         338,,"        31,8",,"        1,03","       0,747",,"        21,6",           6,"        16,5","        21,3",,,,,,           0,,,"         2,6",,93,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,Donnée Manquante,,A,,,,,,,"        26,3",,,,,           0
750803447,HÔPITAL EUROPEEN G. POMPIDOU/BROUSSAIS,APs,TAA,CHR,T4,M4,C4,,                                      .c,"        4,34","        8,98",                                      .z,                                      .z,"        33,8","        75,5","        84,1","         1,9",         388,          38,          15,          48,          97,         306,          10,          21,           0,       16256,        9723,          41,       12441,        1914,         390,       10384,       23790,        1820,        1192,           0,       10831,       27131,        6130,         139,           2,           2,           1,           2,,          24,,    65707169,,  6397663823,,  4315230966,,  1246106718,,   758415334,,   194014348,,   586275263,,  6061003299,,  5035591750,,  -102887609,,  -114576863,,   280377418,,  5416442080,,  2212972303,,   667687637,,   790379141,,  -122691504,,"      1,0165",,Chirurgie du sein : 256,Cataracte : 0,Arthroscopie du genou : 57,Hernie enfant : 0,RTU prostate : 74,Hernie adulte y compris cœlioscopie : 219,"Chirurgies main, poignet : 796",Chirurgie inter spécialités : 432,"Chirurgies transurétrales, autres : 311",Chirurgies rachis/moelle : 29,Greffes peau / parages hors brûlures : 201,Explorations et surveillance pour affections de l'appare : 2249,"Autres affections reins, voies urinaires : 974",Cathéthérismes diagnostiques vasculaires et coronariens : 1429,Cardiologie autres : 1015,"Affections respiratoires, autres : 1110",,,,,,"      366,46","      170,22","       56,19","        65,8","         4,1","      2792,2","       420,5",        1904,"        35,2","       309,4","       123,1","         5,3",,"         4,2",,"        63,5",,"         7,9",,"        48,5",,"         7,9",,"        63,9",,"        62,2",,"        47,6",,"        40,2",,         338,,"        31,8",,"       1,013","        1,17","        1,02","        21,6",           6,"        16,5","        21,3",      666401,,      274758,,,"       16,45","       28,18",          87,"        10,8",,98,73 ± 5,31% ± 10%,94% ± 5%,79% ± 9%,89 ± 2,,A,,,,           0,"     15231,3","     86399,5",          20,"         0,7",,,,           0
750803454,HÔPITAL ROBERT DEBRE,APs,TAA,CHR,T3,M4,C3,O4,                                      .c,"        4,65","        5,65",                                      .z,                                      .z,"        35,6",          54,"       109,8","        84,5",         269,          53,          15,          20,          15,          82,          15,          60,           2,       11969,        4890,        3705,        7199,        1745,         388,         519,           0,        1943,        2194,        2814,        6214,       63944,        1757,          99,           1,           1,,,,          13,           3,    36892441,,  6397663823,,  4315230966,,  1246106718,,   758415334,,   194014348,,   586275263,,  6061003299,,  5035591750,,  -102887609,,  -114576863,,   280377418,,  5416442080,,  2212972303,,   667687637,,   790379141,,  -122691504,,"      1,0165",,Chirurgie du sein : 8,Cataracte : 56,Arthroscopie du genou : 24,Hernie enfant : 372,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 1,"Amygdalectomies, VG, drains transT : 873",Chirurgies appareil génital masculin : 383,Ablations matériel : 194,Trauma crâniens : 239,Hernies : 311,affections médicales du nouveau né : 3019,"Bronchites, bronchiolites et asthme : 1217","Autres Maladies immunitaires, du Sang, des Organes hémat : 1256",Autres gastroentérites et maladies diverses du tube dige : 1163,Explorations et surveillance pour affections endocrinien : 509,,,,,,"      251,09","      112,16","        31,1","        15,9","       13,35","      2043,7","       275,5","      1439,5","        41,3","       200,5","        86,9","         5,3",,"         4,2",,"        63,5",,"         7,9",,"        48,5",,"         7,9",,"        63,9",,"        62,2",,"        47,6",,"        40,2",,         338,,"        31,8",,"       1,025","       1,024","       0,993","        21,6",           6,"        16,5","        21,3",      339397,,      175705,"       17,41","       73,97","        26,3","       44,29","        52,9","        12,9",,99,81 ± 4,36% ± 11%,100% ± 0%,71% ± 10%,78 ± 2,,A,,,,         211,       15403,       53189,          19,"         1,6",,,,           0
750829053,CENTRE D'AUTODIALYSE SODIAL,OQN,TAA,CLI,T0,,,,                                      .c,,,                                      .z,                                      .z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,     1387781,,           0,,           0,,           0,,,,,,                                      .z,,,,                                      .z,,,,,,,,,,,,,,"      0,9895",Chirurgie du sein,Cataracte,Arthroscopie du genou,Hernie enfant,RTU prostate,Hernie adulte y compris cœlioscopie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,                                      .z,                                      .z,                                      .z,                                      .z,,,,,,,,,,,Donnée Manquante,N. Conc.,N. Conc.,N. Conc.,N. Conc.,N. Conc.,,,,,,,,,,,,                                      .z,                                      .z,                                      .z
760000166,CRLCC HENRI BECQUEREL,DGF,TAA,CLCC,T1,M2,C2,,                                      .c,"        6,19","       16,71","        0,38","        1,85",           0,"        91,4","        50,5",,          81,          22,           4,,          36,          41,           0,,,        2994,        1254,           0,        1407,         336,           0,       11620,       38661,           0,        2716,           0,        1269,,         234,          31,           1,           1,           1,,,           4,,    11104773,,    84630022,,    70988292,,    10397170,,     5456904,,     2954667,,           0,,    78410418,,    69774640,,      -33944,,      -33944,,     5790428,,    64566452,,    14126935,,     3554032,,    -6715803,,    10269835,,"      0,9708",,Chirurgie du sein : 520,Cataracte : 0,Arthroscopie du genou : 0,Hernie enfant : 0,RTU prostate : 0,Hernie adulte y compris cœlioscopie : 0,Chirurgie pour tumeurs malignes sein : 735,Mise en place d'accès vasculaire : 284,Chirurgie du sein hors TM : 135,Greffes peau / parages hors brûlures : 25,Chirurgie au cours des tumeurs malignes (hématologie) : 90,Chimiothérapie hors séances : 759,Radiothérapie hors séances : 409,"Autres Maladies immunitaires, du Sang, des Organes hémat : 704",Affections hématologiques malignes : 408,Prise en charge médicale des tumeurs des seins : 311,,,,,,"       55,01","       33,72","         6,5","        3,34",,"      504,39","       96,33","      253,11","         2,9","      113,15","        38,9","         7,3",,"         6,6",,"        74,6",,"         2,4",,          33,,"         7,1",,"        62,5",,"        31,9",,"       -31,3",,"        16,5",,"       251,3",,"        54,3",,"       0,919","       0,962",,"        15,2","         4,1","        14,3","        12,1",      563122,,      135910,,,"       21,13","        1,07",,"         3,3",,96,88 ± 3,65% ± 10%,95% ± 5%,96% ± 4%,99 ± 1,,A,,,,,"     24254,5","     59531,5","        14,8","         0,9",,,,           0
